district,year_month,demand_enrolments,demand_updates,demand_total
Tehri Garhwal,2025-02,150,52,202
Tehri Garhwal,2025-03,126,44,170
Tehri Garhwal,2025-04,68,24,92
Tehri Garhwal,2025-05,184,64,248
Tehri Garhwal,2025-06,132,46,178
Tehri Garhwal,2025-07,110,38,148
Tehri Garhwal,2025-08,202,70,272
Tehri Garhwal,2025-09,220,76,296
Tehri Garhwal,2025-10,208,72,280
Tehri Garhwal,2025-11,126,44,170
Tehri Garhwal,2025-12,154,54,208
Tenkasi,2025-01,32,11,43
Tenkasi,2025-02,67,23,90
Tenkasi,2025-03,50,18,68
Tenkasi,2025-04,19,7,26
Tenkasi,2025-05,20,7,27
Tenkasi,2025-06,23,8,31
Tenkasi,2025-07,19,7,26
Tenkasi,2025-08,50,18,68
Tenkasi,2025-09,40,14,54
Tenkasi,2025-10,47,16,63
Tenkasi,2025-11,30,10,40
Tenkasi,2025-12,26,9,35
Thane,2025-01,17906,6267,24173
Thane,2025-02,1149,402,1551
Thane,2025-03,523,183,706
Thane,2025-04,312,109,421
Thane,2025-05,556,195,751
Thane,2025-06,432,151,583
Thane,2025-07,386,135,521
Thane,2025-08,617,216,833
Thane,2025-09,846,296,1142
Thane,2025-10,994,348,1342
Thane,2025-11,743,260,1003
Thane,2025-12,732,256,988
Thanjavur,2025-01,244,85,329
Thanjavur,2025-02,335,117,452
Thanjavur,2025-03,261,91,352
Thanjavur,2025-04,84,29,113
Thanjavur,2025-05,119,42,161
Thanjavur,2025-06,145,51,196
Thanjavur,2025-07,111,39,150
Thanjavur,2025-08,182,64,246
Thanjavur,2025-09,195,68,263
Thanjavur,2025-10,222,78,300
Thanjavur,2025-11,195,68,263
Thanjavur,2025-12,195,68,263
The Dangs,2025-01,414,145,559
The Dangs,2025-02,56,20,76
The Dangs,2025-03,30,10,40
The Dangs,2025-04,21,7,28
The Dangs,2025-05,8,3,11
The Dangs,2025-06,14,5,19
The Dangs,2025-07,3,1,4
The Dangs,2025-08,33,12,45
The Dangs,2025-09,55,19,74
The Dangs,2025-10,39,14,53
The Dangs,2025-11,38,13,51
The Dangs,2025-12,36,13,49
The Nilgiris,2025-01,41,14,55
The Nilgiris,2025-02,72,25,97
The Nilgiris,2025-03,52,18,70
The Nilgiris,2025-04,15,5,20
The Nilgiris,2025-05,27,9,36
The Nilgiris,2025-06,28,10,38
The Nilgiris,2025-07,30,10,40
The Nilgiris,2025-08,37,13,50
The Nilgiris,2025-09,37,13,50
The Nilgiris,2025-10,52,18,70
The Nilgiris,2025-11,38,13,51
The Nilgiris,2025-12,63,22,85
Theni,2025-01,111,39,150
Theni,2025-02,162,57,219
Theni,2025-03,129,45,174
Theni,2025-04,36,13,49
Theni,2025-05,53,19,72
Theni,2025-06,84,29,113
Theni,2025-07,40,14,54
Theni,2025-08,103,36,139
Theni,2025-09,105,37,142
Theni,2025-10,108,38,146
Theni,2025-11,107,37,144
Theni,2025-12,69,24,93
Thiruvallur,2025-01,350,122,472
Thiruvallur,2025-02,12,4,16
Thiruvallur,2025-03,6,2,8
Thiruvallur,2025-04,2,1,3
Thiruvallur,2025-05,8,3,11
Thiruvallur,2025-06,2,1,3
Thiruvallur,2025-07,3,1,4
Thiruvallur,2025-08,7,2,9
Thiruvallur,2025-09,7,2,9
Thiruvallur,2025-10,5,2,7
Thiruvallur,2025-11,5,2,7
Thiruvallur,2025-12,4,1,5
Thiruvananthapuram,2025-01,362,127,489
Thiruvananthapuram,2025-02,293,103,396
Thiruvananthapuram,2025-03,126,44,170
Thiruvananthapuram,2025-04,10,4,14
Thiruvananthapuram,2025-05,121,42,163
Thiruvananthapuram,2025-06,71,25,96
Thiruvananthapuram,2025-07,56,20,76
Thiruvananthapuram,2025-08,187,65,252
Thiruvananthapuram,2025-09,205,72,277
Thiruvananthapuram,2025-10,185,65,250
Thiruvananthapuram,2025-11,194,68,262
Thiruvananthapuram,2025-12,137,48,185
Thiruvarur,2025-01,124,43,167
Thiruvarur,2025-02,224,78,302
Thiruvarur,2025-03,154,54,208
Thiruvarur,2025-04,81,28,109
Thiruvarur,2025-05,74,26,100
Thiruvarur,2025-06,87,30,117
Thiruvarur,2025-07,77,27,104
Thiruvarur,2025-08,125,44,169
Thiruvarur,2025-09,146,51,197
Thiruvarur,2025-10,150,52,202
Thiruvarur,2025-11,115,40,155
Thiruvarur,2025-12,124,43,167
Thoothukkudi,2025-01,135,47,182
Thoothukkudi,2025-02,223,78,301
Thoothukkudi,2025-03,182,64,246
Thoothukkudi,2025-04,41,14,55
Thoothukkudi,2025-05,102,36,138
Thoothukkudi,2025-06,166,58,224
Thoothukkudi,2025-07,84,29,113
Thoothukkudi,2025-08,158,55,213
Thoothukkudi,2025-09,151,53,204
Thoothukkudi,2025-10,150,52,202
Thoothukkudi,2025-11,118,41,159
Thoothukkudi,2025-12,142,50,192
Thoubal,2025-01,21,7,28
Thoubal,2025-02,68,24,92
Thoubal,2025-03,20,7,27
Thoubal,2025-04,20,7,27
Thoubal,2025-05,36,13,49
Thoubal,2025-06,29,10,39
Thoubal,2025-07,35,12,47
Thoubal,2025-08,19,7,26
Thoubal,2025-09,32,11,43
Thoubal,2025-10,39,14,53
Thoubal,2025-11,23,8,31
Thoubal,2025-12,28,10,38
Thrissur,2025-01,184,64,248
Thrissur,2025-02,290,102,392
Thrissur,2025-03,127,44,171
Thrissur,2025-04,27,9,36
Thrissur,2025-05,161,56,217
Thrissur,2025-06,102,36,138
Thrissur,2025-07,51,18,69
Thrissur,2025-08,165,58,223
Thrissur,2025-09,195,68,263
Thrissur,2025-10,175,61,236
Thrissur,2025-11,196,69,265
Thrissur,2025-12,164,57,221
Tikamgarh,2025-01,119,42,161
Tikamgarh,2025-02,289,101,390
Tikamgarh,2025-03,185,65,250
Tikamgarh,2025-04,137,48,185
Tikamgarh,2025-05,134,47,181
Tikamgarh,2025-06,147,51,198
Tikamgarh,2025-07,74,26,100
Tikamgarh,2025-08,267,93,360
Tikamgarh,2025-09,272,95,367
Tikamgarh,2025-10,248,87,335
Tikamgarh,2025-11,221,77,298
Tikamgarh,2025-12,206,72,278
Tinsukia,2025-01,4192,1467,5659
Tinsukia,2025-02,119,42,161
Tinsukia,2025-03,73,26,99
Tinsukia,2025-04,85,30,115
Tinsukia,2025-05,91,32,123
Tinsukia,2025-06,96,34,130
Tinsukia,2025-07,18,6,24
Tinsukia,2025-08,166,58,224
Tinsukia,2025-09,105,37,142
Tinsukia,2025-10,133,47,180
Tinsukia,2025-11,135,47,182
Tinsukia,2025-12,93,33,126
Tirap,2025-01,1,0,1
Tirap,2025-02,1,0,1
Tirap,2025-03,3,1,4
Tirap,2025-04,1,0,1
Tirap,2025-05,2,1,3
Tirap,2025-06,5,2,7
Tirap,2025-07,5,2,7
Tirap,2025-08,2,1,3
Tirap,2025-09,7,2,9
Tirap,2025-10,3,1,4
Tirap,2025-11,2,1,3
Tirap,2025-12,3,1,4
Tiruchirappalli,2025-01,250,88,338
Tiruchirappalli,2025-02,453,159,612
Tiruchirappalli,2025-03,346,121,467
Tiruchirappalli,2025-04,132,46,178
Tiruchirappalli,2025-05,151,53,204
Tiruchirappalli,2025-06,239,84,323
Tiruchirappalli,2025-07,167,58,225
Tiruchirappalli,2025-08,310,108,418
Tiruchirappalli,2025-09,403,141,544
Tiruchirappalli,2025-10,404,141,545
Tiruchirappalli,2025-11,295,103,398
Tiruchirappalli,2025-12,324,113,437
Tirunelveli,2025-01,271,95,366
Tirunelveli,2025-02,456,160,616
Tirunelveli,2025-03,353,124,477
Tirunelveli,2025-04,127,44,171
Tirunelveli,2025-05,138,48,186
Tirunelveli,2025-06,171,60,231
Tirunelveli,2025-07,146,51,197
Tirunelveli,2025-08,270,94,364
Tirunelveli,2025-09,248,87,335
Tirunelveli,2025-10,285,100,385
Tirunelveli,2025-11,240,84,324
Tirunelveli,2025-12,265,93,358
Tirupathur,2025-08,1,0,1
Tirupathur,2025-12,1,0,1
Tirupati,2025-01,33,12,45
Tirupati,2025-02,47,16,63
Tirupati,2025-03,30,10,40
Tirupati,2025-04,10,4,14
Tirupati,2025-05,46,16,62
Tirupati,2025-06,54,19,73
Tirupati,2025-07,39,14,53
Tirupati,2025-08,46,16,62
Tirupati,2025-09,40,14,54
Tirupati,2025-10,51,18,69
Tirupati,2025-11,28,10,38
Tirupati,2025-12,34,12,46
Tirupattur,2025-01,41,14,55
Tirupattur,2025-02,44,15,59
Tirupattur,2025-03,29,10,39
Tirupattur,2025-04,12,4,16
Tirupattur,2025-05,13,5,18
Tirupattur,2025-06,20,7,27
Tirupattur,2025-07,7,2,9
Tirupattur,2025-08,28,10,38
Tirupattur,2025-09,30,10,40
Tirupattur,2025-10,31,11,42
Tirupattur,2025-11,30,10,40
Tirupattur,2025-12,33,12,45
Tiruppur,2025-01,168,59,227
Tiruppur,2025-02,289,101,390
Tiruppur,2025-03,251,88,339
Tiruppur,2025-04,81,28,109
Tiruppur,2025-05,122,43,165
Tiruppur,2025-06,151,53,204
Tiruppur,2025-07,84,29,113
Tiruppur,2025-08,157,55,212
Tiruppur,2025-09,159,56,215
Tiruppur,2025-10,160,56,216
Tiruppur,2025-11,160,56,216
Tiruppur,2025-12,189,66,255
Tiruvallur,2025-01,258,90,348
Tiruvallur,2025-02,500,175,675
Tiruvallur,2025-03,400,140,540
Tiruvallur,2025-04,152,53,205
Tiruvallur,2025-05,252,88,340
Tiruvallur,2025-06,312,109,421
Tiruvallur,2025-07,262,92,354
Tiruvallur,2025-08,322,113,435
Tiruvallur,2025-09,267,93,360
Tiruvallur,2025-10,393,138,531
Tiruvallur,2025-11,305,107,412
Tiruvallur,2025-12,289,101,390
Tiruvannamalai,2025-01,259,91,350
Tiruvannamalai,2025-02,318,111,429
Tiruvannamalai,2025-03,277,97,374
Tiruvannamalai,2025-04,118,41,159
Tiruvannamalai,2025-05,161,56,217
Tiruvannamalai,2025-06,152,53,205
Tiruvannamalai,2025-07,105,37,142
Tiruvannamalai,2025-08,241,84,325
Tiruvannamalai,2025-09,182,64,246
Tiruvannamalai,2025-10,196,69,265
Tiruvannamalai,2025-11,209,73,282
Tiruvannamalai,2025-12,235,82,317
Tonk,2025-01,1074,376,1450
Tonk,2025-02,177,62,239
Tonk,2025-03,78,27,105
Tonk,2025-04,104,36,140
Tonk,2025-05,199,70,269
Tonk,2025-06,156,55,211
Tonk,2025-07,80,28,108
Tonk,2025-08,211,74,285
Tonk,2025-09,206,72,278
Tonk,2025-10,198,69,267
Tonk,2025-11,114,40,154
Tonk,2025-12,181,63,244
Tseminyu,2025-07,2,1,3
Tseminyu,2025-09,2,1,3
Tseminyu,2025-12,1,0,1
Tuensang,2025-01,1028,360,1388
Tuensang,2025-02,19,7,26
Tuensang,2025-03,12,4,16
Tuensang,2025-04,9,3,12
Tuensang,2025-05,38,13,51
Tuensang,2025-06,6,2,8
Tuensang,2025-07,3,1,4
Tuensang,2025-08,35,12,47
Tuensang,2025-09,18,6,24
Tuensang,2025-10,10,4,14
Tuensang,2025-11,15,5,20
Tuensang,2025-12,11,4,15
Tumakuru,2025-01,72,25,97
Tumakuru,2025-02,111,39,150
Tumakuru,2025-03,53,19,72
Tumakuru,2025-04,39,14,53
Tumakuru,2025-05,46,16,62
Tumakuru,2025-06,53,19,72
Tumakuru,2025-07,18,6,24
Tumakuru,2025-08,78,27,105
Tumakuru,2025-09,89,31,120
Tumakuru,2025-10,86,30,116
Tumakuru,2025-11,108,38,146
Tumakuru,2025-12,74,26,100
Tumkur,2025-01,73,26,99
Tumkur,2025-02,129,45,174
Tumkur,2025-03,57,20,77
Tumkur,2025-04,34,12,46
Tumkur,2025-05,50,18,68
Tumkur,2025-06,70,24,94
Tumkur,2025-07,32,11,43
Tumkur,2025-08,75,26,101
Tumkur,2025-09,72,25,97
Tumkur,2025-10,98,34,132
Tumkur,2025-11,90,31,121
Tumkur,2025-12,65,23,88
Tuticorin,2025-02,1,0,1
Tuticorin,2025-03,1,0,1
Udaipur,2025-01,1306,457,1763
Udaipur,2025-02,619,217,836
Udaipur,2025-03,330,115,445
Udaipur,2025-04,221,77,298
Udaipur,2025-05,355,124,479
Udaipur,2025-06,196,69,265
Udaipur,2025-07,115,40,155
Udaipur,2025-08,328,115,443
Udaipur,2025-09,494,173,667
Udaipur,2025-10,550,192,742
Udaipur,2025-11,407,142,549
Udaipur,2025-12,500,175,675
Udalguri,2025-01,1803,631,2434
Udalguri,2025-02,131,46,177
Udalguri,2025-03,58,20,78
Udalguri,2025-04,57,20,77
Udalguri,2025-05,75,26,101
Udalguri,2025-06,58,20,78
Udalguri,2025-07,35,12,47
Udalguri,2025-08,109,38,147
Udalguri,2025-09,75,26,101
Udalguri,2025-10,80,28,108
Udalguri,2025-11,68,24,92
Udalguri,2025-12,91,32,123
Udham Singh Nagar,2025-01,61,21,82
Udham Singh Nagar,2025-02,172,60,232
Udham Singh Nagar,2025-03,133,47,180
Udham Singh Nagar,2025-04,84,29,113
Udham Singh Nagar,2025-05,120,42,162
Udham Singh Nagar,2025-06,166,58,224
Udham Singh Nagar,2025-07,70,24,94
Udham Singh Nagar,2025-08,205,72,277
Udham Singh Nagar,2025-09,221,77,298
Udham Singh Nagar,2025-10,245,86,331
Udham Singh Nagar,2025-11,204,71,275
Udham Singh Nagar,2025-12,164,57,221
Udhampur,2025-01,70,24,94
Udhampur,2025-02,114,40,154
Udhampur,2025-03,46,16,62
Udhampur,2025-04,26,10,36
Udhampur,2025-05,114,40,154
Udhampur,2025-06,130,46,176
Udhampur,2025-07,138,48,186
Udhampur,2025-08,120,42,162
Udhampur,2025-09,162,56,218
Udhampur,2025-10,140,48,188
Udhampur,2025-11,122,42,164
Udhampur,2025-12,50,18,68
Udupi,2025-01,141,49,190
Udupi,2025-02,184,64,248
Udupi,2025-03,85,30,115
Udupi,2025-04,120,42,162
Udupi,2025-05,32,11,43
Udupi,2025-06,143,50,193
Udupi,2025-07,19,7,26
Udupi,2025-08,121,42,163
Udupi,2025-09,72,25,97
Udupi,2025-10,102,36,138
Udupi,2025-11,139,49,188
Udupi,2025-12,87,30,117
Udupi *,2025-02,1,0,1
Ujjain,2025-01,322,113,435
Ujjain,2025-02,675,236,911
Ujjain,2025-03,300,105,405
Ujjain,2025-04,250,88,338
Ujjain,2025-05,334,117,451
Ujjain,2025-06,351,123,474
Ujjain,2025-07,227,79,306
Ujjain,2025-08,575,201,776
Ujjain,2025-09,556,195,751
Ujjain,2025-10,627,219,846
Ujjain,2025-11,453,159,612
Ujjain,2025-12,450,158,608
Ukhrul,2025-01,8,3,11
Ukhrul,2025-02,37,13,50
Ukhrul,2025-03,23,8,31
Ukhrul,2025-04,12,4,16
Ukhrul,2025-05,27,9,36
Ukhrul,2025-06,26,9,35
Ukhrul,2025-07,11,4,15
Ukhrul,2025-08,27,9,36
Ukhrul,2025-09,21,7,28
Ukhrul,2025-10,50,18,68
Ukhrul,2025-11,15,5,20
Ukhrul,2025-12,22,8,30
Umaria,2025-01,103,36,139
Umaria,2025-02,213,75,288
Umaria,2025-03,125,44,169
Umaria,2025-04,85,30,115
Umaria,2025-05,141,49,190
Umaria,2025-06,94,33,127
Umaria,2025-07,63,22,85
Umaria,2025-08,158,55,213
Umaria,2025-09,211,74,285
Umaria,2025-10,189,66,255
Umaria,2025-11,179,63,242
Umaria,2025-12,101,35,136
Una,2025-01,14,5,19
Una,2025-02,41,14,55
Una,2025-03,19,7,26
Una,2025-04,14,5,19
Una,2025-05,33,12,45
Una,2025-06,35,12,47
Una,2025-07,14,5,19
Una,2025-08,57,20,77
Una,2025-09,51,18,69
Una,2025-10,36,13,49
Una,2025-11,33,12,45
Una,2025-12,28,10,38
Unakoti,2025-01,73,26,99
Unakoti,2025-02,22,8,30
Unakoti,2025-03,12,4,16
Unakoti,2025-04,16,6,22
Unakoti,2025-05,17,6,23
Unakoti,2025-06,18,6,24
Unakoti,2025-07,7,2,9
Unakoti,2025-08,19,7,26
Unakoti,2025-09,12,4,16
Unakoti,2025-10,18,6,24
Unakoti,2025-11,23,8,31
Unakoti,2025-12,20,7,27
Unnao,2025-01,8165,2858,11023
Unnao,2025-02,525,184,709
Unnao,2025-03,278,97,375
Unnao,2025-04,170,59,229
Unnao,2025-05,418,146,564
Unnao,2025-06,267,93,360
Unnao,2025-07,171,60,231
Unnao,2025-08,324,113,437
Unnao,2025-09,474,166,640
Unnao,2025-10,423,148,571
Unnao,2025-11,316,111,427
Unnao,2025-12,288,101,389
Upper Siang,2025-01,1,0,1
Upper Siang,2025-02,4,1,5
Upper Siang,2025-03,2,1,3
Upper Siang,2025-06,1,0,1
Upper Siang,2025-08,1,0,1
Upper Siang,2025-09,1,0,1
Upper Siang,2025-10,6,2,8
Upper Siang,2025-12,1,0,1
Upper Subansiri,2025-01,8,3,11
Upper Subansiri,2025-02,2,1,3
Upper Subansiri,2025-03,4,1,5
Upper Subansiri,2025-05,3,1,4
Upper Subansiri,2025-07,3,1,4
Upper Subansiri,2025-08,4,1,5
Upper Subansiri,2025-09,3,1,4
Upper Subansiri,2025-10,6,2,8
Upper Subansiri,2025-11,9,3,12
Upper Subansiri,2025-12,4,1,5
Uttar Bastar Kanker,2025-01,1,0,1
Uttar Bastar Kanker,2025-02,31,11,42
Uttar Bastar Kanker,2025-03,22,8,30
Uttar Bastar Kanker,2025-04,10,4,14
Uttar Bastar Kanker,2025-05,19,7,26
Uttar Bastar Kanker,2025-06,22,8,30
Uttar Bastar Kanker,2025-07,12,4,16
Uttar Bastar Kanker,2025-08,21,7,28
Uttar Bastar Kanker,2025-09,27,9,36
Uttar Bastar Kanker,2025-10,19,7,26
Uttar Bastar Kanker,2025-11,19,7,26
Uttar Bastar Kanker,2025-12,16,6,22
Uttar Dinajpur,2025-01,5869,2054,7923
Uttar Dinajpur,2025-02,820,287,1107
Uttar Dinajpur,2025-03,708,248,956
Uttar Dinajpur,2025-04,442,155,597
Uttar Dinajpur,2025-05,648,227,875
Uttar Dinajpur,2025-06,612,214,826
Uttar Dinajpur,2025-07,421,147,568
Uttar Dinajpur,2025-08,665,233,898
Uttar Dinajpur,2025-09,676,237,913
Uttar Dinajpur,2025-10,877,307,1184
Uttar Dinajpur,2025-11,563,197,760
Uttar Dinajpur,2025-12,545,191,736
Uttara Kannada,2025-01,72,25,97
Uttara Kannada,2025-02,178,62,240
Uttara Kannada,2025-03,64,22,86
Uttara Kannada,2025-04,53,19,72
Uttara Kannada,2025-05,76,27,103
Uttara Kannada,2025-06,78,27,105
Uttara Kannada,2025-07,41,14,55
Uttara Kannada,2025-08,117,41,158
Uttara Kannada,2025-09,79,28,107
Uttara Kannada,2025-10,110,38,148
Uttara Kannada,2025-11,97,34,131
Uttara Kannada,2025-12,78,27,105
Uttarkashi,2025-01,12,4,16
Uttarkashi,2025-02,23,8,31
Uttarkashi,2025-03,31,11,42
Uttarkashi,2025-04,13,5,18
Uttarkashi,2025-05,35,12,47
Uttarkashi,2025-06,25,9,34
Uttarkashi,2025-07,7,2,9
Uttarkashi,2025-08,37,13,50
Uttarkashi,2025-09,31,11,42
Uttarkashi,2025-10,30,10,40
Uttarkashi,2025-11,23,8,31
Uttarkashi,2025-12,28,10,38
Vadodara,2025-01,2898,1014,3912
Vadodara,2025-02,338,118,456
Vadodara,2025-03,236,83,319
Vadodara,2025-04,115,40,155
Vadodara,2025-05,122,43,165
Vadodara,2025-06,133,47,180
Vadodara,2025-07,90,31,121
Vadodara,2025-08,282,99,381
Vadodara,2025-09,326,114,440
Vadodara,2025-10,333,117,450
Vadodara,2025-11,298,104,402
Vadodara,2025-12,297,104,401
Vaishali,2025-01,862,302,1164
Vaishali,2025-02,545,191,736
Vaishali,2025-03,450,158,608
Vaishali,2025-04,240,84,324
Vaishali,2025-05,544,190,734
Vaishali,2025-06,455,159,614
Vaishali,2025-07,119,42,161
Vaishali,2025-08,577,202,779
Vaishali,2025-09,481,168,649
Vaishali,2025-10,560,196,756
Vaishali,2025-11,490,172,662
Vaishali,2025-12,593,208,801
Valsad,2025-01,2246,786,3032
Valsad,2025-02,233,82,315
Valsad,2025-03,118,41,159
Valsad,2025-04,38,13,51
Valsad,2025-05,54,19,73
Valsad,2025-06,65,23,88
Valsad,2025-07,41,14,55
Valsad,2025-08,149,52,201
Valsad,2025-09,239,84,323
Valsad,2025-10,168,59,227
Valsad,2025-11,212,74,286
Valsad,2025-12,212,74,286
Varanasi,2025-01,10658,3730,14388
Varanasi,2025-02,495,173,668
Varanasi,2025-03,402,141,543
Varanasi,2025-04,218,76,294
Varanasi,2025-05,233,82,315
Varanasi,2025-06,307,107,414
Varanasi,2025-07,157,55,212
Varanasi,2025-08,459,161,620
Varanasi,2025-09,452,158,610
Varanasi,2025-10,473,166,639
Varanasi,2025-11,404,141,545
Varanasi,2025-12,367,128,495
Vellore,2025-01,755,264,1019
Vellore,2025-02,402,141,543
Vellore,2025-03,356,125,481
Vellore,2025-04,110,38,148
Vellore,2025-05,160,56,216
Vellore,2025-06,188,66,254
Vellore,2025-07,129,45,174
Vellore,2025-08,230,80,310
Vellore,2025-09,229,80,309
Vellore,2025-10,275,96,371
Vellore,2025-11,250,88,338
Vellore,2025-12,260,91,351
Vidisha,2025-01,3210,1124,4334
Vidisha,2025-02,318,111,429
Vidisha,2025-03,163,57,220
Vidisha,2025-04,140,49,189
Vidisha,2025-05,106,37,143
Vidisha,2025-06,130,46,176
Vidisha,2025-07,67,23,90
Vidisha,2025-08,272,95,367
Vidisha,2025-09,282,99,381
Vidisha,2025-10,334,117,451
Vidisha,2025-11,230,80,310
Vidisha,2025-12,227,79,306
Vijayanagara,2025-01,60,21,81
Vijayanagara,2025-02,74,26,100
Vijayanagara,2025-03,48,17,65
Vijayanagara,2025-04,50,18,68
Vijayanagara,2025-05,27,9,36
Vijayanagara,2025-06,56,20,76
Vijayanagara,2025-07,13,5,18
Vijayanagara,2025-08,72,25,97
Vijayanagara,2025-09,67,23,90
Vijayanagara,2025-10,75,26,101
Vijayanagara,2025-11,76,27,103
Vijayanagara,2025-12,57,20,77
Vijayapura,2025-01,619,217,836
Vijayapura,2025-02,294,103,397
Vijayapura,2025-03,163,57,220
Vijayapura,2025-04,137,48,185
Vijayapura,2025-05,75,26,101
Vijayapura,2025-06,128,45,173
Vijayapura,2025-07,51,18,69
Vijayapura,2025-08,169,59,228
Vijayapura,2025-09,162,57,219
Vijayapura,2025-10,218,76,294
Vijayapura,2025-11,204,71,275
Vijayapura,2025-12,151,53,204
Vikarabad,2025-01,76,27,103
Vikarabad,2025-02,116,41,157
Vikarabad,2025-03,64,22,86
Vikarabad,2025-04,40,14,54
Vikarabad,2025-05,54,19,73
Vikarabad,2025-06,71,25,96
Vikarabad,2025-07,35,12,47
Vikarabad,2025-08,94,33,127
Vikarabad,2025-09,112,39,151
Vikarabad,2025-10,125,44,169
Vikarabad,2025-11,63,22,85
Vikarabad,2025-12,110,38,148
Villupuram,2025-01,194,68,262
Villupuram,2025-02,314,110,424
Villupuram,2025-03,218,76,294
Villupuram,2025-04,70,24,94
Villupuram,2025-05,155,54,209
Villupuram,2025-06,140,49,189
Villupuram,2025-07,123,43,166
Villupuram,2025-08,254,89,343
Villupuram,2025-09,234,82,316
Villupuram,2025-10,270,94,364
Villupuram,2025-11,189,66,255
Villupuram,2025-12,314,110,424
Viluppuram,2025-01,144,50,194
Viluppuram,2025-02,208,73,281
Viluppuram,2025-03,184,64,248
Viluppuram,2025-04,51,18,69
Viluppuram,2025-05,121,42,163
Viluppuram,2025-06,124,43,167
Viluppuram,2025-07,84,29,113
Viluppuram,2025-08,189,66,255
Viluppuram,2025-09,161,56,217
Viluppuram,2025-10,234,82,316
Viluppuram,2025-11,149,52,201
Viluppuram,2025-12,234,82,316
Virudhunagar,2025-01,159,56,215
Virudhunagar,2025-02,268,94,362
Virudhunagar,2025-03,162,57,219
Virudhunagar,2025-04,61,21,82
Virudhunagar,2025-05,116,41,157
Virudhunagar,2025-06,122,43,165
Virudhunagar,2025-07,101,35,136
Virudhunagar,2025-08,153,54,207
Virudhunagar,2025-09,158,55,213
Virudhunagar,2025-10,166,58,224
Virudhunagar,2025-11,125,44,169
Virudhunagar,2025-12,153,54,207
Visakhapatanam,2025-01,226,79,305
Visakhapatnam,2025-01,149,52,201
Visakhapatnam,2025-02,328,115,443
Visakhapatnam,2025-03,171,60,231
Visakhapatnam,2025-04,93,33,126
Visakhapatnam,2025-05,314,110,424
Visakhapatnam,2025-06,215,75,290
Visakhapatnam,2025-07,111,39,150
Visakhapatnam,2025-08,211,74,285
Visakhapatnam,2025-09,193,68,261
Visakhapatnam,2025-10,233,82,315
Visakhapatnam,2025-11,190,66,256
Visakhapatnam,2025-12,179,63,242
Vizianagaram,2025-01,80,28,108
Vizianagaram,2025-02,153,54,207
Vizianagaram,2025-03,87,30,117
Vizianagaram,2025-04,56,20,76
Vizianagaram,2025-05,116,41,157
Vizianagaram,2025-06,115,40,155
Vizianagaram,2025-07,36,13,49
Vizianagaram,2025-08,133,47,180
Vizianagaram,2025-09,112,39,151
Vizianagaram,2025-10,115,40,155
Vizianagaram,2025-11,98,34,132
Vizianagaram,2025-12,92,32,124
Wanaparthy,2025-01,45,16,61
Wanaparthy,2025-02,86,30,116
Wanaparthy,2025-03,47,16,63
Wanaparthy,2025-04,38,13,51
Wanaparthy,2025-05,13,5,18
Wanaparthy,2025-06,47,16,63
Wanaparthy,2025-07,32,11,43
Wanaparthy,2025-08,61,21,82
Wanaparthy,2025-09,60,21,81
Wanaparthy,2025-10,78,27,105
Wanaparthy,2025-11,40,14,54
Wanaparthy,2025-12,69,24,93
Warangal,2025-01,214,74,288
Warangal,2025-02,368,128,496
Warangal,2025-03,252,88,340
Warangal,2025-04,176,62,238
Warangal,2025-05,170,60,230
Warangal,2025-06,180,62,242
Warangal,2025-07,132,46,178
Warangal,2025-08,270,94,364
Warangal,2025-09,332,116,448
Warangal,2025-10,280,98,378
Warangal,2025-11,254,90,344
Warangal,2025-12,258,92,350
Warangal (urban),2025-02,1,0,1
Warangal (urban),2025-06,1,0,1
Warangal Rural,2025-01,16,6,22
Warangal Rural,2025-02,38,13,51
Warangal Rural,2025-03,17,6,23
Warangal Rural,2025-04,9,3,12
Warangal Rural,2025-05,13,5,18
Warangal Rural,2025-06,25,9,34
Warangal Rural,2025-07,9,3,12
Warangal Rural,2025-08,25,9,34
Warangal Rural,2025-09,18,6,24
Warangal Rural,2025-10,24,8,32
Warangal Rural,2025-11,21,7,28
Warangal Rural,2025-12,27,9,36
Warangal Urban,2025-01,21,7,28
Warangal Urban,2025-02,38,13,51
Warangal Urban,2025-03,20,7,27
Warangal Urban,2025-04,14,5,19
Warangal Urban,2025-05,9,3,12
Warangal Urban,2025-06,16,6,22
Warangal Urban,2025-07,10,4,14
Warangal Urban,2025-08,27,9,36
Warangal Urban,2025-09,24,8,32
Warangal Urban,2025-10,38,13,51
Warangal Urban,2025-11,20,7,27
Warangal Urban,2025-12,19,7,26
Wardha,2025-01,15,5,20
Wardha,2025-02,69,24,93
Wardha,2025-03,47,16,63
Wardha,2025-04,28,10,38
Wardha,2025-05,25,9,34
Wardha,2025-06,33,12,45
Wardha,2025-07,15,5,20
Wardha,2025-08,62,22,84
Wardha,2025-09,92,32,124
Wardha,2025-10,77,27,104
Wardha,2025-11,50,18,68
Wardha,2025-12,56,20,76
Washim,2025-01,701,245,946
Washim,2025-02,113,40,153
Washim,2025-03,65,23,88
Washim,2025-04,41,14,55
Washim,2025-05,31,11,42
Washim,2025-06,33,12,45
Washim,2025-07,23,8,31
Washim,2025-08,87,30,117
Washim,2025-09,101,35,136
Washim,2025-10,94,33,127
Washim,2025-11,49,17,66
Washim,2025-12,39,14,53
Washim *,2025-02,1,0,1
