year_month,district,demand_total,monthly_capacity,request_capacity_ratio,delay_index,load_category
2025-04,Simdega,18,43680.0,0.0004120879120879,LOW,exam
2025-05,Simdega,50,43680.0,0.0011446886446886,LOW,normal
2025-06,Simdega,92,43680.0,0.0021062271062271,LOW,normal
2025-07,Simdega,40,43680.0,0.0009157509157509,LOW,normal
2025-08,Simdega,117,43680.0,0.0026785714285714,LOW,normal
2025-09,Simdega,101,43680.0,0.002312271062271,LOW,normal
2025-10,Simdega,107,43680.0,0.0024496336996336,LOW,festival
2025-11,Simdega,127,43680.0,0.0029075091575091,LOW,festival
2025-12,Simdega,86,43680.0,0.0019688644688644,LOW,normal
2025-01,Sindhudurg,16,45760.0,0.0003496503496503,LOW,scheme
2025-02,Sindhudurg,77,45760.0,0.0016826923076923,LOW,normal
2025-03,Sindhudurg,31,45760.0,0.0006774475524475,LOW,exam
2025-04,Sindhudurg,24,45760.0,0.0005244755244755,LOW,exam
2025-05,Sindhudurg,54,45760.0,0.0011800699300699,LOW,normal
2025-06,Sindhudurg,34,45760.0,0.0007430069930069,LOW,normal
2025-07,Sindhudurg,26,45760.0,0.0005681818181818,LOW,normal
2025-08,Sindhudurg,43,45760.0,0.0009396853146853,LOW,normal
2025-09,Sindhudurg,51,45760.0,0.0011145104895104,LOW,normal
2025-10,Sindhudurg,54,45760.0,0.0011800699300699,LOW,festival
2025-11,Sindhudurg,45,45760.0,0.0009833916083916,LOW,festival
2025-12,Sindhudurg,51,45760.0,0.0011145104895104,LOW,normal
2025-01,Singrauli,198,93600.0,0.0021153846153846,LOW,scheme
2025-02,Singrauli,289,93600.0,0.0030876068376068,LOW,normal
2025-03,Singrauli,261,93600.0,0.0027884615384615,LOW,exam
2025-04,Singrauli,112,93600.0,0.0011965811965811,LOW,exam
2025-05,Singrauli,188,93600.0,0.002008547008547,LOW,normal
2025-06,Singrauli,243,93600.0,0.0025961538461538,LOW,normal
2025-07,Singrauli,88,93600.0,0.0009401709401709,LOW,normal
2025-08,Singrauli,277,93600.0,0.0029594017094017,LOW,normal
2025-09,Singrauli,269,93600.0,0.0028739316239316,LOW,normal
2025-10,Singrauli,247,93600.0,0.0026388888888888,LOW,festival
2025-11,Singrauli,194,93600.0,0.0020726495726495,LOW,festival
2025-12,Singrauli,171,93600.0,0.001826923076923,LOW,normal
2025-01,Sirmaur,12,33280.0,0.0003605769230769,LOW,scheme
2025-02,Sirmaur,65,33280.0,0.001953125,LOW,normal
2025-03,Sirmaur,24,33280.0,0.0007211538461538,LOW,exam
2025-04,Sirmaur,8,33280.0,0.0002403846153846,LOW,exam
2025-05,Sirmaur,66,33280.0,0.001983173076923,LOW,normal
2025-06,Sirmaur,63,33280.0,0.0018930288461538,LOW,normal
2025-07,Sirmaur,30,33280.0,0.0009014423076923,LOW,normal
2025-08,Sirmaur,73,33280.0,0.0021935096153846,LOW,normal
2025-09,Sirmaur,108,33280.0,0.0032451923076923,LOW,normal
2025-10,Sirmaur,68,33280.0,0.0020432692307692,LOW,festival
2025-11,Sirmaur,76,33280.0,0.0022836538461538,LOW,festival
2025-12,Sirmaur,65,33280.0,0.001953125,LOW,normal
2025-01,Sirohi,6140,68640.0,0.0894522144522144,LOW,scheme
2025-02,Sirohi,297,68640.0,0.004326923076923,LOW,normal
2025-03,Sirohi,217,68640.0,0.0031614219114219,LOW,exam
2025-04,Sirohi,97,68640.0,0.0014131701631701,LOW,exam
2025-05,Sirohi,142,68640.0,0.0020687645687645,LOW,normal
2025-06,Sirohi,120,68640.0,0.0017482517482517,LOW,normal
2025-07,Sirohi,65,68640.0,0.0009469696969696,LOW,normal
2025-08,Sirohi,182,68640.0,0.0026515151515151,LOW,normal
2025-09,Sirohi,273,68640.0,0.0039772727272727,LOW,normal
2025-10,Sirohi,302,68640.0,0.0043997668997669,LOW,festival
2025-11,Sirohi,274,68640.0,0.0039918414918414,LOW,festival
2025-12,Sirohi,300,68640.0,0.0043706293706293,LOW,normal
2025-01,Sirsa,49,91520.0,0.000535402097902,LOW,scheme
2025-02,Sirsa,169,91520.0,0.0018465909090909,LOW,normal
2025-03,Sirsa,92,91520.0,0.0010052447552447,LOW,exam
2025-04,Sirsa,32,91520.0,0.0003496503496503,LOW,exam
2025-05,Sirsa,108,91520.0,0.0011800699300699,LOW,normal
2025-06,Sirsa,73,91520.0,0.0007976398601398,LOW,normal
2025-07,Sirsa,39,91520.0,0.0004261363636363,LOW,normal
2025-08,Sirsa,127,91520.0,0.0013876748251748,LOW,normal
2025-09,Sirsa,127,91520.0,0.0013876748251748,LOW,normal
2025-10,Sirsa,176,91520.0,0.0019230769230769,LOW,festival
2025-11,Sirsa,113,91520.0,0.0012347027972027,LOW,festival
2025-12,Sirsa,81,91520.0,0.0008850524475524,LOW,normal
2025-01,Sitamarhi,35304,282880.0,0.124802036199095,MEDIUM,scheme
2025-02,Sitamarhi,648,282880.0,0.0022907239819004,LOW,normal
2025-03,Sitamarhi,460,282880.0,0.0016261312217194,LOW,exam
2025-04,Sitamarhi,254,282880.0,0.000897907239819,LOW,exam
2025-05,Sitamarhi,742,282880.0,0.0026230203619909,LOW,normal
2025-06,Sitamarhi,616,282880.0,0.0021776018099547,LOW,normal
2025-07,Sitamarhi,285,282880.0,0.0010074943438914,LOW,normal
2025-08,Sitamarhi,621,282880.0,0.0021952771493212,LOW,normal
2025-09,Sitamarhi,1470,282880.0,0.0051965497737556,LOW,normal
2025-10,Sitamarhi,616,282880.0,0.0021776018099547,LOW,festival
2025-11,Sitamarhi,481,282880.0,0.0017003676470588,LOW,festival
2025-12,Sitamarhi,452,282880.0,0.001597850678733,LOW,normal
2025-01,Sitapur,20481,280800.0,0.0729380341880341,LOW,scheme
2025-02,Sitapur,1052,280800.0,0.0037464387464387,LOW,normal
2025-03,Sitapur,825,280800.0,0.0029380341880341,LOW,exam
2025-04,Sitapur,593,280800.0,0.0021118233618233,LOW,exam
2025-05,Sitapur,405,280800.0,0.0014423076923076,LOW,normal
2025-06,Sitapur,535,280800.0,0.0019052706552706,LOW,normal
2025-07,Sitapur,325,280800.0,0.0011574074074074,LOW,normal
2025-08,Sitapur,817,280800.0,0.0029095441595441,LOW,normal
2025-09,Sitapur,894,280800.0,0.0031837606837606,LOW,normal
2025-10,Sitapur,899,280800.0,0.0032015669515669,LOW,festival
2025-11,Sitapur,641,280800.0,0.0022827635327635,LOW,festival
2025-12,Sitapur,703,280800.0,0.0025035612535612,LOW,normal
2025-01,Sivaganga,301,56160.0,0.0053596866096866,LOW,scheme
2025-02,Sivaganga,256,56160.0,0.0045584045584045,LOW,normal
2025-03,Sivaganga,207,56160.0,0.0036858974358974,LOW,exam
2025-04,Sivaganga,57,56160.0,0.0010149572649572,LOW,exam
2025-05,Sivaganga,132,56160.0,0.0023504273504273,LOW,normal
2025-06,Sivaganga,128,56160.0,0.0022792022792022,LOW,normal
2025-07,Sivaganga,123,56160.0,0.0021901709401709,LOW,normal
2025-08,Sivaganga,216,56160.0,0.0038461538461538,LOW,normal
2025-09,Sivaganga,169,56160.0,0.0030092592592592,LOW,normal
2025-10,Sivaganga,171,56160.0,0.0030448717948717,LOW,festival
2025-11,Sivaganga,131,56160.0,0.002332621082621,LOW,festival
2025-12,Sivaganga,130,56160.0,0.0023148148148148,LOW,normal
2025-01,Sivasagar,570,,,HIGH,scheme
2025-01,Siwan,2822,205920.0,0.0137043512043512,LOW,scheme
2025-02,Siwan,720,205920.0,0.0034965034965034,LOW,normal
2025-03,Siwan,445,205920.0,0.0021610334110334,LOW,exam
2025-04,Siwan,304,205920.0,0.0014763014763014,LOW,exam
2025-05,Siwan,489,205920.0,0.0023747086247086,LOW,normal
2025-06,Siwan,535,205920.0,0.0025980963480963,LOW,normal
2025-07,Siwan,144,205920.0,0.0006993006993006,LOW,normal
2025-08,Siwan,666,205920.0,0.0032342657342657,LOW,normal
2025-09,Siwan,575,205920.0,0.0027923465423465,LOW,normal
2025-10,Siwan,547,205920.0,0.0026563714063714,LOW,festival
2025-11,Siwan,510,205920.0,0.0024766899766899,LOW,festival
2025-12,Siwan,549,205920.0,0.0026660839160839,LOW,normal
2025-01,Solan,22,14560.0,0.001510989010989,LOW,scheme
2025-02,Solan,63,14560.0,0.004326923076923,LOW,normal
2025-03,Solan,20,14560.0,0.0013736263736263,LOW,exam
2025-04,Solan,14,14560.0,0.0009615384615384,LOW,exam
2025-05,Solan,65,14560.0,0.0044642857142857,LOW,normal
2025-06,Solan,43,14560.0,0.0029532967032967,LOW,normal
2025-07,Solan,26,14560.0,0.0017857142857142,LOW,normal
2025-08,Solan,57,14560.0,0.0039148351648351,LOW,normal
2025-09,Solan,55,14560.0,0.0037774725274725,LOW,normal
2025-10,Solan,57,14560.0,0.0039148351648351,LOW,festival
2025-11,Solan,35,14560.0,0.0024038461538461,LOW,festival
2025-12,Solan,47,14560.0,0.0032280219780219,LOW,normal
2025-01,Solapur,2773,440960.0,0.0062885522496371,LOW,scheme
2025-02,Solapur,652,440960.0,0.0014785921625544,LOW,normal
2025-03,Solapur,378,440960.0,0.0008572206095791,LOW,exam
2025-04,Solapur,242,440960.0,0.0005488026124818,LOW,exam
2025-05,Solapur,234,440960.0,0.0005306603773584,LOW,normal
2025-06,Solapur,201,440960.0,0.0004558236574746,LOW,normal
2025-07,Solapur,215,440960.0,0.0004875725689404,LOW,normal
2025-08,Solapur,452,440960.0,0.0010250362844702,LOW,normal
2025-09,Solapur,494,440960.0,0.0011202830188679,LOW,normal
2025-10,Solapur,454,440960.0,0.001029571843251,LOW,festival
2025-11,Solapur,375,440960.0,0.0008504172714078,LOW,festival
2025-12,Solapur,352,440960.0,0.0007982583454281,LOW,normal
2025-01,Sonapur,80,22880.0,0.0034965034965034,LOW,scheme
2025-01,Sonapur,80,0.0,inf,HIGH,scheme
2025-02,Sonapur,99,22880.0,0.004326923076923,LOW,normal
2025-02,Sonapur,99,0.0,inf,HIGH,normal
2025-02,Sonapur,1,22880.0,4.3706293706293706e-05,LOW,normal
2025-02,Sonapur,1,0.0,inf,HIGH,normal
2025-03,Sonapur,73,22880.0,0.0031905594405594,LOW,exam
2025-03,Sonapur,73,0.0,inf,HIGH,exam
2025-03,Sonapur,1,22880.0,4.3706293706293706e-05,LOW,exam
2025-03,Sonapur,1,0.0,inf,HIGH,exam
2025-04,Sonapur,50,22880.0,0.0021853146853146,LOW,exam
2025-04,Sonapur,50,0.0,inf,HIGH,exam
2025-05,Sonapur,69,22880.0,0.0030157342657342,LOW,normal
2025-05,Sonapur,69,0.0,inf,HIGH,normal
2025-06,Sonapur,36,22880.0,0.0015734265734265,LOW,normal
2025-06,Sonapur,36,0.0,inf,HIGH,normal
2025-06,Sonapur,1,22880.0,4.3706293706293706e-05,LOW,normal
2025-06,Sonapur,1,0.0,inf,HIGH,normal
2025-07,Sonapur,4,22880.0,0.0001748251748251,LOW,normal
2025-07,Sonapur,4,0.0,inf,HIGH,normal
2025-08,Sonapur,77,22880.0,0.0033653846153846,LOW,normal
2025-08,Sonapur,77,0.0,inf,HIGH,normal
2025-09,Sonapur,81,22880.0,0.0035402097902097,LOW,normal
2025-09,Sonapur,81,0.0,inf,HIGH,normal
2025-10,Sonapur,96,22880.0,0.0041958041958041,LOW,festival
2025-10,Sonapur,96,0.0,inf,HIGH,festival
2025-11,Sonapur,73,22880.0,0.0031905594405594,LOW,festival
2025-11,Sonapur,73,0.0,inf,HIGH,festival
2025-11,Sonapur,1,22880.0,4.3706293706293706e-05,LOW,festival
2025-11,Sonapur,1,0.0,inf,HIGH,festival
2025-12,Sonapur,76,22880.0,0.0033216783216783,LOW,normal
2025-12,Sonapur,76,0.0,inf,HIGH,normal
2025-12,Sonapur,1,22880.0,4.3706293706293706e-05,LOW,normal
2025-12,Sonapur,1,0.0,inf,HIGH,normal
2025-01,Sonbhadra,267,120640.0,0.0022131962864721,LOW,scheme
2025-02,Sonbhadra,239,120640.0,0.0019811007957559,LOW,normal
2025-03,Sonbhadra,219,120640.0,0.0018153183023872,LOW,exam
2025-04,Sonbhadra,208,120640.0,0.0017241379310344,LOW,exam
2025-05,Sonbhadra,213,120640.0,0.0017655835543766,LOW,normal
2025-06,Sonbhadra,247,120640.0,0.0020474137931034,LOW,normal
2025-07,Sonbhadra,136,120640.0,0.0011273209549071,LOW,normal
2025-08,Sonbhadra,279,120640.0,0.0023126657824933,LOW,normal
2025-09,Sonbhadra,288,120640.0,0.0023872679045092,LOW,normal
2025-10,Sonbhadra,304,120640.0,0.0025198938992042,LOW,festival
2025-11,Sonbhadra,196,120640.0,0.0016246684350132,LOW,festival
2025-12,Sonbhadra,188,120640.0,0.0015583554376657,LOW,normal
2025-01,Sonipat,706,101920.0,0.0069270015698587,LOW,scheme
2025-02,Sonipat,190,101920.0,0.00186420722135,LOW,normal
2025-03,Sonipat,90,101920.0,0.0008830455259026,LOW,exam
2025-04,Sonipat,50,101920.0,0.0004905808477237,LOW,exam
2025-05,Sonipat,219,101920.0,0.0021487441130298,LOW,normal
2025-06,Sonipat,182,101920.0,0.0017857142857142,LOW,normal
2025-07,Sonipat,89,101920.0,0.0008732339089481,LOW,normal
2025-08,Sonipat,198,101920.0,0.0019427001569858,LOW,normal
2025-09,Sonipat,188,101920.0,0.0018445839874411,LOW,normal
2025-10,Sonipat,177,101920.0,0.0017366562009419,LOW,festival
2025-11,Sonipat,130,101920.0,0.0012755102040816,LOW,festival
2025-12,Sonipat,173,101920.0,0.001697409733124,LOW,normal
2025-01,Sonitpur,2932,72800.0,0.0402747252747252,LOW,scheme
2025-02,Sonitpur,454,72800.0,0.0062362637362637,LOW,normal
2025-03,Sonitpur,274,72800.0,0.0037637362637362,LOW,exam
2025-04,Sonitpur,150,72800.0,0.0020604395604395,LOW,exam
2025-05,Sonitpur,370,72800.0,0.0050824175824175,LOW,normal
2025-06,Sonitpur,246,72800.0,0.0033791208791208,LOW,normal
2025-07,Sonitpur,144,72800.0,0.0019780219780219,LOW,normal
2025-08,Sonitpur,352,72800.0,0.0048351648351648,LOW,normal
2025-09,Sonitpur,266,72800.0,0.0036538461538461,LOW,normal
2025-10,Sonitpur,301,72800.0,0.0041346153846153,LOW,festival
2025-11,Sonitpur,270,72800.0,0.0037087912087912,LOW,festival
2025-12,Sonitpur,240,72800.0,0.0032967032967032,LOW,normal
2025-01,South,8,6240.0,0.0012820512820512,LOW,scheme
2025-02,South,19,6240.0,0.0030448717948717,LOW,normal
2025-03,South,11,6240.0,0.0017628205128205,LOW,exam
2025-04,South,3,6240.0,0.0004807692307692,LOW,exam
2025-05,South,5,6240.0,0.000801282051282,LOW,normal
2025-06,South,9,6240.0,0.0014423076923076,LOW,normal
2025-07,South,5,6240.0,0.000801282051282,LOW,normal
2025-08,South,12,6240.0,0.0019230769230769,LOW,normal
2025-09,South,12,6240.0,0.0019230769230769,LOW,normal
2025-10,South,3,6240.0,0.0004807692307692,LOW,festival
2025-11,South,7,6240.0,0.0011217948717948,LOW,festival
2025-12,South,11,6240.0,0.0017628205128205,LOW,normal
2025-01,South 24 Parganas,900,0.0,inf,HIGH,scheme
2025-01,South 24 Parganas,900,667680.0,0.0013479511143062,LOW,scheme
2025-01,South 24 Parganas,900,0.0,inf,HIGH,scheme
2025-01,South 24 Parganas,900,0.0,inf,HIGH,scheme
2025-02,South 24 Parganas,2129,0.0,inf,HIGH,normal
2025-02,South 24 Parganas,2129,667680.0,0.0031886532470644,LOW,normal
2025-02,South 24 Parganas,2129,0.0,inf,HIGH,normal
2025-02,South 24 Parganas,2129,0.0,inf,HIGH,normal
2025-03,South 24 Parganas,1187,0.0,inf,HIGH,exam
2025-03,South 24 Parganas,1187,667680.0,0.0017777977474239,LOW,exam
2025-03,South 24 Parganas,1187,0.0,inf,HIGH,exam
2025-03,South 24 Parganas,1187,0.0,inf,HIGH,exam
2025-04,South 24 Parganas,683,0.0,inf,HIGH,exam
2025-04,South 24 Parganas,683,667680.0,0.0010229451234124,LOW,exam
2025-04,South 24 Parganas,683,0.0,inf,HIGH,exam
2025-04,South 24 Parganas,683,0.0,inf,HIGH,exam
2025-05,South 24 Parganas,1504,0.0,inf,HIGH,normal
2025-05,South 24 Parganas,1504,667680.0,0.0022525760843517,LOW,normal
2025-05,South 24 Parganas,1504,0.0,inf,HIGH,normal
2025-05,South 24 Parganas,1504,0.0,inf,HIGH,normal
2025-06,South 24 Parganas,1378,0.0,inf,HIGH,normal
2025-06,South 24 Parganas,1378,667680.0,0.0020638629283489,LOW,normal
2025-06,South 24 Parganas,1378,0.0,inf,HIGH,normal
2025-06,South 24 Parganas,1378,0.0,inf,HIGH,normal
2025-07,South 24 Parganas,610,0.0,inf,HIGH,normal
2025-07,South 24 Parganas,610,667680.0,0.0009136113108075,LOW,normal
2025-07,South 24 Parganas,610,0.0,inf,HIGH,normal
2025-07,South 24 Parganas,610,0.0,inf,HIGH,normal
2025-08,South 24 Parganas,1181,0.0,inf,HIGH,normal
2025-08,South 24 Parganas,1181,667680.0,0.0017688114066618,LOW,normal
2025-08,South 24 Parganas,1181,0.0,inf,HIGH,normal
2025-08,South 24 Parganas,1181,0.0,inf,HIGH,normal
2025-09,South 24 Parganas,1328,0.0,inf,HIGH,normal
2025-09,South 24 Parganas,1328,667680.0,0.0019889767553318,LOW,normal
2025-09,South 24 Parganas,1328,0.0,inf,HIGH,normal
2025-09,South 24 Parganas,1328,0.0,inf,HIGH,normal
2025-10,South 24 Parganas,1767,0.0,inf,HIGH,festival
2025-10,South 24 Parganas,1767,667680.0,0.0026464773544212,LOW,festival
2025-10,South 24 Parganas,1767,0.0,inf,HIGH,festival
2025-10,South 24 Parganas,1767,0.0,inf,HIGH,festival
2025-11,South 24 Parganas,1193,0.0,inf,HIGH,festival
2025-11,South 24 Parganas,1193,667680.0,0.0017867840881859,LOW,festival
2025-11,South 24 Parganas,1193,0.0,inf,HIGH,festival
2025-11,South 24 Parganas,1193,0.0,inf,HIGH,festival
2025-12,South 24 Parganas,1066,0.0,inf,HIGH,normal
2025-12,South 24 Parganas,1066,667680.0,0.0015965732087227,LOW,normal
2025-12,South 24 Parganas,1066,0.0,inf,HIGH,normal
2025-12,South 24 Parganas,1066,0.0,inf,HIGH,normal
2025-01,South Andaman,4,0.0,inf,HIGH,scheme
2025-01,South Andaman,4,6240.0,0.0006410256410256,LOW,scheme
2025-01,South Andaman,11,0.0,inf,HIGH,scheme
2025-01,South Andaman,11,6240.0,0.0017628205128205,LOW,scheme
2025-02,South Andaman,3,0.0,inf,HIGH,normal
2025-02,South Andaman,3,6240.0,0.0004807692307692,LOW,normal
2025-03,South Andaman,3,0.0,inf,HIGH,exam
2025-03,South Andaman,3,6240.0,0.0004807692307692,LOW,exam
2025-03,South Andaman,5,0.0,inf,HIGH,exam
2025-03,South Andaman,5,6240.0,0.000801282051282,LOW,exam
2025-04,South Andaman,3,0.0,inf,HIGH,exam
2025-04,South Andaman,3,6240.0,0.0004807692307692,LOW,exam
2025-04,South Andaman,7,0.0,inf,HIGH,exam
2025-04,South Andaman,7,6240.0,0.0011217948717948,LOW,exam
2025-05,South Andaman,3,0.0,inf,HIGH,normal
2025-05,South Andaman,3,6240.0,0.0004807692307692,LOW,normal
2025-05,South Andaman,8,0.0,inf,HIGH,normal
2025-05,South Andaman,8,6240.0,0.0012820512820512,LOW,normal
2025-07,South Andaman,4,0.0,inf,HIGH,normal
2025-07,South Andaman,4,6240.0,0.0006410256410256,LOW,normal
2025-08,South Andaman,1,0.0,inf,HIGH,normal
2025-08,South Andaman,1,6240.0,0.0001602564102564,LOW,normal
2025-08,South Andaman,16,0.0,inf,HIGH,normal
2025-08,South Andaman,16,6240.0,0.0025641025641025,LOW,normal
2025-09,South Andaman,4,0.0,inf,HIGH,normal
2025-09,South Andaman,4,6240.0,0.0006410256410256,LOW,normal
2025-10,South Andaman,7,0.0,inf,HIGH,festival
2025-10,South Andaman,7,6240.0,0.0011217948717948,LOW,festival
2025-11,South Andaman,4,0.0,inf,HIGH,festival
2025-11,South Andaman,4,6240.0,0.0006410256410256,LOW,festival
2025-11,South Andaman,7,0.0,inf,HIGH,festival
2025-11,South Andaman,7,6240.0,0.0011217948717948,LOW,festival
2025-12,South Andaman,1,0.0,inf,HIGH,normal
2025-12,South Andaman,1,6240.0,0.0001602564102564,LOW,normal
2025-12,South Andaman,4,0.0,inf,HIGH,normal
2025-12,South Andaman,4,6240.0,0.0006410256410256,LOW,normal
2025-01,South Delhi,4442,355680.0,0.0124887539361223,LOW,scheme
2025-02,South Delhi,570,355680.0,0.0016025641025641,LOW,normal
2025-03,South Delhi,261,355680.0,0.0007338056680161,LOW,exam
2025-04,South Delhi,207,355680.0,0.000581983805668,LOW,exam
2025-05,South Delhi,306,355680.0,0.0008603238866396,LOW,normal
2025-06,South Delhi,352,355680.0,0.0009896536212325,LOW,normal
2025-07,South Delhi,221,355680.0,0.0006213450292397,LOW,normal
2025-08,South Delhi,445,355680.0,0.0012511246063877,LOW,normal
2025-09,South Delhi,402,355680.0,0.0011302294197031,LOW,normal
2025-10,South Delhi,450,355680.0,0.0012651821862348,LOW,festival
2025-11,South Delhi,329,355680.0,0.0009249887539361,LOW,festival
2025-12,South Delhi,329,355680.0,0.0009249887539361,LOW,normal
2025-01,South Dinajpur,12,10400.0,0.0011538461538461,LOW,scheme
2025-02,South Dinajpur,27,10400.0,0.0025961538461538,LOW,normal
2025-03,South Dinajpur,15,10400.0,0.0014423076923076,LOW,exam
2025-04,South Dinajpur,15,10400.0,0.0014423076923076,LOW,exam
2025-05,South Dinajpur,15,10400.0,0.0014423076923076,LOW,normal
2025-06,South Dinajpur,15,10400.0,0.0014423076923076,LOW,normal
2025-07,South Dinajpur,5,10400.0,0.0004807692307692,LOW,normal
2025-08,South Dinajpur,20,10400.0,0.0019230769230769,LOW,normal
2025-09,South Dinajpur,15,10400.0,0.0014423076923076,LOW,normal
2025-10,South Dinajpur,24,10400.0,0.0023076923076923,LOW,festival
2025-11,South Dinajpur,22,10400.0,0.0021153846153846,LOW,festival
2025-12,South Dinajpur,15,10400.0,0.0014423076923076,LOW,normal
2025-02,South East Delhi,5,2080.0,0.0024038461538461,LOW,normal
2025-03,South East Delhi,3,2080.0,0.0014423076923076,LOW,exam
2025-05,South East Delhi,5,2080.0,0.0024038461538461,LOW,normal
2025-06,South East Delhi,3,2080.0,0.0014423076923076,LOW,normal
2025-07,South East Delhi,3,2080.0,0.0014423076923076,LOW,normal
2025-08,South East Delhi,1,2080.0,0.0004807692307692,LOW,normal
2025-09,South East Delhi,1,2080.0,0.0004807692307692,LOW,normal
2025-10,South East Delhi,1,2080.0,0.0004807692307692,LOW,festival
2025-11,South East Delhi,1,2080.0,0.0004807692307692,LOW,festival
2025-12,South East Delhi,7,2080.0,0.0033653846153846,LOW,normal
2025-01,South Garo Hills,4335,6240.0,0.6947115384615384,HIGH,scheme
2025-02,South Garo Hills,93,6240.0,0.0149038461538461,LOW,normal
2025-03,South Garo Hills,55,6240.0,0.0088141025641025,LOW,exam
2025-04,South Garo Hills,49,6240.0,0.0078525641025641,LOW,exam
2025-05,South Garo Hills,39,6240.0,0.00625,LOW,normal
2025-06,South Garo Hills,16,6240.0,0.0025641025641025,LOW,normal
2025-08,South Garo Hills,46,6240.0,0.0073717948717948,LOW,normal
2025-09,South Garo Hills,62,6240.0,0.0099358974358974,LOW,normal
2025-10,South Garo Hills,50,6240.0,0.0080128205128205,LOW,festival
2025-11,South Garo Hills,53,6240.0,0.0084935897435897,LOW,festival
2025-12,South Garo Hills,77,6240.0,0.0123397435897435,LOW,normal
2025-01,South Goa,39,27040.0,0.0014423076923076,LOW,scheme
2025-02,South Goa,24,27040.0,0.000887573964497,LOW,normal
2025-03,South Goa,26,27040.0,0.0009615384615384,LOW,exam
2025-04,South Goa,30,27040.0,0.0011094674556213,LOW,exam
2025-05,South Goa,49,27040.0,0.0018121301775147,LOW,normal
2025-06,South Goa,22,27040.0,0.0008136094674556,LOW,normal
2025-07,South Goa,14,27040.0,0.0005177514792899,LOW,normal
2025-08,South Goa,59,27040.0,0.0021819526627218,LOW,normal
2025-09,South Goa,31,27040.0,0.001146449704142,LOW,normal
2025-10,South Goa,34,27040.0,0.0012573964497041,LOW,festival
2025-11,South Goa,47,27040.0,0.0017381656804733,LOW,festival
2025-12,South Goa,47,27040.0,0.0017381656804733,LOW,normal
2025-01,South Salmara Mankachar,448,35360.0,0.0126696832579185,LOW,scheme
2025-02,South Salmara Mankachar,38,35360.0,0.0010746606334841,LOW,normal
2025-03,South Salmara Mankachar,35,35360.0,0.0009898190045248,LOW,exam
2025-04,South Salmara Mankachar,32,35360.0,0.0009049773755656,LOW,exam
2025-05,South Salmara Mankachar,55,35360.0,0.0015554298642533,LOW,normal
2025-06,South Salmara Mankachar,62,35360.0,0.0017533936651583,LOW,normal
2025-07,South Salmara Mankachar,8,35360.0,0.0002262443438914,LOW,normal
2025-08,South Salmara Mankachar,85,35360.0,0.0024038461538461,LOW,normal
2025-09,South Salmara Mankachar,59,35360.0,0.001668552036199,LOW,normal
2025-10,South Salmara Mankachar,51,35360.0,0.0014423076923076,LOW,festival
