state,district,month,monthly_total_load,district_3M_forecast,demand_total_x,mom_growth_x,demand_total_y,mom_growth_y,spike_flag,prev_load,mom_growth,mom_growth_capped,load_category,demand_trend,recommended_action,action_priority,high_risk,risk_reason,alert_message
Tripura,Unakoti,2025-04-01,22,22.666666666666668,27.0,-0.1290322580645161,22.0,0.375,HIGH_SPIKE,16.0,37.5,37.5,Low,Increasing,No immediate action required,Low,True,37.5% increase in demand and low center capacity and continuously rising demand trend,District Unakoti likely to face backlog in 2025-04-01 due to 37.5% increase in demand and low center capacity and continuously rising demand trend.
Tripura,Unakoti,2025-08-01,26,19.666666666666668,27.0,-0.1290322580645161,26.0,1.8888888888888888,HIGH_SPIKE,9.0,188.89,188.89,Low,Increasing,No immediate action required,Low,True,188.89% increase in demand and low center capacity and continuously rising demand trend,District Unakoti likely to face backlog in 2025-08-01 due to 188.89% increase in demand and low center capacity and continuously rising demand trend.
Tripura,Unakoti,2025-10-01,24,22.0,27.0,-0.1290322580645161,24.0,0.5,HIGH_SPIKE,16.0,50.0,50.0,Low,Increasing,No immediate action required,Low,True,50.0% increase in demand and low center capacity and continuously rising demand trend,District Unakoti likely to face backlog in 2025-10-01 due to 50.0% increase in demand and low center capacity and continuously rising demand trend.
Uttar Pradesh,Unnao,2025-05-01,564,389.3333333333333,389.0,-0.0889929742388758,564.0,1.462882096069869,HIGH_SPIKE,229.0,146.29,146.29,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,146.29% increase in demand and continuously rising demand trend,District Unnao likely to face backlog in 2025-05-01 due to 146.29% increase in demand and continuously rising demand trend.
Uttar Pradesh,Unnao,2025-08-01,437,342.6666666666667,389.0,-0.0889929742388758,437.0,0.8917748917748918,HIGH_SPIKE,231.0,89.18,89.18,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,89.18% increase in demand and continuously rising demand trend,District Unnao likely to face backlog in 2025-08-01 due to 89.18% increase in demand and continuously rising demand trend.
Uttar Pradesh,Unnao,2025-09-01,640,436.0,389.0,-0.0889929742388758,640.0,0.4645308924485125,HIGH_SPIKE,437.0,46.45,46.45,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,46.45% increase in demand and continuously rising demand trend,District Unnao likely to face backlog in 2025-09-01 due to 46.45% increase in demand and continuously rising demand trend.
West Bengal,Uttar Dinajpur,2025-05-01,875,809.3333333333334,736.0,-0.031578947368421,875.0,0.4656616415410386,HIGH_SPIKE,597.0,46.57,46.57,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,46.57% increase in demand and continuously rising demand trend,District Uttar Dinajpur likely to face backlog in 2025-05-01 due to 46.57% increase in demand and continuously rising demand trend.
West Bengal,Uttar Dinajpur,2025-08-01,898,764.0,736.0,-0.031578947368421,898.0,0.5809859154929577,HIGH_SPIKE,568.0,58.1,58.1,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,58.1% increase in demand and continuously rising demand trend,District Uttar Dinajpur likely to face backlog in 2025-08-01 due to 58.1% increase in demand and continuously rising demand trend.
West Bengal,Uttar Dinajpur,2025-10-01,1184,998.3333333333334,736.0,-0.031578947368421,1184.0,0.2968236582694414,HIGH_SPIKE,913.0,29.68,29.68,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,29.68% increase in demand and continuously rising demand trend,District Uttar Dinajpur likely to face backlog in 2025-10-01 due to 29.68% increase in demand and continuously rising demand trend.
Karnataka,Uttara Kannada,2025-05-01,103,87.0,105.0,-0.1984732824427481,103.0,0.4305555555555556,HIGH_SPIKE,72.0,43.06,43.06,Low,Increasing,No immediate action required,Low,True,43.06% increase in demand and low center capacity and continuously rising demand trend,District Uttara Kannada likely to face backlog in 2025-05-01 due to 43.06% increase in demand and low center capacity and continuously rising demand trend.
Uttarakhand,Uttarkashi,2025-02-01,31,,38.0,0.2258064516129032,31.0,0.9375,HIGH_SPIKE,16.0,93.75,93.75,Low,Increasing,No immediate action required,Low,True,93.75% increase in demand and low center capacity and continuously rising demand trend,District Uttarkashi likely to face backlog in 2025-02-01 due to 93.75% increase in demand and low center capacity and continuously rising demand trend.
Gujarat,Vadodara,2025-08-01,381,227.3333333333333,401.0,-0.0024875621890547,381.0,2.1487603305785123,HIGH_SPIKE,121.0,214.88,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,214.88% increase in demand and low center capacity and continuously rising demand trend,District Vadodara likely to face backlog in 2025-08-01 due to 214.88% increase in demand and low center capacity and continuously rising demand trend.
Gujarat,Vadodara,2025-09-01,440,314.0,401.0,-0.0024875621890547,440.0,0.1548556430446195,HIGH_SPIKE,381.0,15.49,15.49,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Vadodara likely to face backlog in 2025-09-01 due to continuously rising demand trend.
Bihar,Vaishali,2025-05-01,734,555.3333333333334,801.0,0.2099697885196374,734.0,1.265432098765432,HIGH_SPIKE,324.0,126.54,126.54,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,126.54% increase in demand and low center capacity and continuously rising demand trend,District Vaishali likely to face backlog in 2025-05-01 due to 126.54% increase in demand and low center capacity and continuously rising demand trend.
Bihar,Vaishali,2025-08-01,779,518.0,801.0,0.2099697885196374,779.0,3.838509316770186,HIGH_SPIKE,161.0,383.85,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,383.85% increase in demand and low center capacity and continuously rising demand trend,District Vaishali likely to face backlog in 2025-08-01 due to 383.85% increase in demand and low center capacity and continuously rising demand trend.
Bihar,Vaishali,2025-10-01,756,728.0,801.0,0.2099697885196374,756.0,0.164869029275809,HIGH_SPIKE,649.0,16.49,16.49,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,low center capacity and continuously rising demand trend,District Vaishali likely to face backlog in 2025-10-01 due to low center capacity and continuously rising demand trend.
Bihar,Vaishali,2025-12-01,801,739.6666666666666,801.0,0.2099697885196374,801.0,0.2099697885196374,HIGH_SPIKE,662.0,21.0,21.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,21.0% increase in demand and continuously rising demand trend,District Vaishali likely to face backlog in 2025-12-01 due to 21.0% increase in demand and continuously rising demand trend.
Gujarat,Valsad,2025-05-01,73,94.33333333333331,286.0,0.0,73.0,0.4313725490196078,HIGH_SPIKE,51.0,43.14,43.14,Low,Increasing,No immediate action required,Low,True,43.14% increase in demand and low center capacity and continuously rising demand trend,District Valsad likely to face backlog in 2025-05-01 due to 43.14% increase in demand and low center capacity and continuously rising demand trend.
Gujarat,Valsad,2025-06-01,88,70.66666666666667,286.0,0.0,88.0,0.2054794520547944,HIGH_SPIKE,73.0,20.55,20.55,Low,Increasing,No immediate action required,Low,True,20.55% increase in demand and low center capacity and continuously rising demand trend,District Valsad likely to face backlog in 2025-06-01 due to 20.55% increase in demand and low center capacity and continuously rising demand trend.
Gujarat,Valsad,2025-08-01,201,114.66666666666669,286.0,0.0,201.0,2.6545454545454548,HIGH_SPIKE,55.0,265.45,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,265.45% increase in demand and low center capacity and continuously rising demand trend,District Valsad likely to face backlog in 2025-08-01 due to 265.45% increase in demand and low center capacity and continuously rising demand trend.
Gujarat,Valsad,2025-09-01,323,193.0,286.0,0.0,323.0,0.6069651741293531,HIGH_SPIKE,201.0,60.7,60.7,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,60.7% increase in demand and continuously rising demand trend,District Valsad likely to face backlog in 2025-09-01 due to 60.7% increase in demand and continuously rising demand trend.
Gujarat,Valsad,2025-11-01,286,278.6666666666667,286.0,0.0,286.0,0.2599118942731278,HIGH_SPIKE,227.0,25.99,25.99,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,25.99% increase in demand and continuously rising demand trend,District Valsad likely to face backlog in 2025-11-01 due to 25.99% increase in demand and continuously rising demand trend.
Uttar Pradesh,Varanasi,2025-06-01,414,341.0,495.0,-0.091743119266055,414.0,0.3142857142857143,HIGH_SPIKE,315.0,31.43,31.43,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,31.43% increase in demand and low center capacity and continuously rising demand trend,District Varanasi likely to face backlog in 2025-06-01 due to 31.43% increase in demand and low center capacity and continuously rising demand trend.
Uttar Pradesh,Varanasi,2025-08-01,620,415.3333333333333,495.0,-0.091743119266055,620.0,1.9245283018867925,HIGH_SPIKE,212.0,192.45,192.45,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,192.45% increase in demand and continuously rising demand trend,District Varanasi likely to face backlog in 2025-08-01 due to 192.45% increase in demand and continuously rising demand trend.
Tamil Nadu,Vellore,2025-05-01,216,281.6666666666667,351.0,0.0384615384615385,216.0,0.4594594594594594,HIGH_SPIKE,148.0,45.95,45.95,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,45.95% increase in demand and low center capacity and continuously rising demand trend,District Vellore likely to face backlog in 2025-05-01 due to 45.95% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Vellore,2025-08-01,310,246.0,351.0,0.0384615384615385,310.0,0.7816091954022988,HIGH_SPIKE,174.0,78.16,78.16,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,78.16% increase in demand and low center capacity and continuously rising demand trend,District Vellore likely to face backlog in 2025-08-01 due to 78.16% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Vellore,2025-10-01,371,330.0,351.0,0.0384615384615385,371.0,0.2006472491909385,HIGH_SPIKE,309.0,20.06,20.06,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,20.06% increase in demand and continuously rising demand trend,District Vellore likely to face backlog in 2025-10-01 due to 20.06% increase in demand and continuously rising demand trend.
Madhya Pradesh,Vidisha,2025-06-01,176,169.33333333333334,306.0,-0.0129032258064516,176.0,0.2307692307692308,HIGH_SPIKE,143.0,23.08,23.08,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,23.08% increase in demand and low center capacity and continuously rising demand trend,District Vidisha likely to face backlog in 2025-06-01 due to 23.08% increase in demand and low center capacity and continuously rising demand trend.
Madhya Pradesh,Vidisha,2025-08-01,367,211.0,306.0,-0.0129032258064516,367.0,3.077777777777777,HIGH_SPIKE,90.0,307.78,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,307.78% increase in demand and continuously rising demand trend,District Vidisha likely to face backlog in 2025-08-01 due to 307.78% increase in demand and continuously rising demand trend.
Madhya Pradesh,Vidisha,2025-10-01,451,399.6666666666667,306.0,-0.0129032258064516,451.0,0.1837270341207348,HIGH_SPIKE,381.0,18.37,18.37,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Vidisha likely to face backlog in 2025-10-01 due to continuously rising demand trend.
Karnataka,Vijayanagara,2025-06-01,76,60.0,77.0,-0.2524271844660194,76.0,1.1111111111111112,HIGH_SPIKE,36.0,111.11,111.11,Low,Increasing,No immediate action required,Low,True,111.11% increase in demand and low center capacity and continuously rising demand trend,District Vijayanagara likely to face backlog in 2025-06-01 due to 111.11% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Vijayapura,2025-06-01,173,153.0,204.0,-0.2581818181818182,173.0,0.7128712871287128,HIGH_SPIKE,101.0,71.29,71.29,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,71.29% increase in demand and low center capacity and continuously rising demand trend,District Vijayapura likely to face backlog in 2025-06-01 due to 71.29% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Vijayapura,2025-10-01,294,247.0,204.0,-0.2581818181818182,294.0,0.3424657534246575,HIGH_SPIKE,219.0,34.25,34.25,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,34.25% increase in demand and continuously rising demand trend,District Vijayapura likely to face backlog in 2025-10-01 due to 34.25% increase in demand and continuously rising demand trend.
Telangana,Vikarabad,2025-05-01,73,71.0,148.0,0.7411764705882353,73.0,0.3518518518518518,HIGH_SPIKE,54.0,35.19,35.19,Low,Increasing,No immediate action required,Low,True,35.19% increase in demand and low center capacity and continuously rising demand trend,District Vikarabad likely to face backlog in 2025-05-01 due to 35.19% increase in demand and low center capacity and continuously rising demand trend.
