state,district,month,monthly_total_load,district_3M_forecast
Uttar Pradesh,Unnao,2025-04-01,229,437.6666666666667
Uttar Pradesh,Unnao,2025-05-01,564,389.3333333333333
Uttar Pradesh,Unnao,2025-06-01,360,384.3333333333333
Uttar Pradesh,Unnao,2025-07-01,231,385.0
Uttar Pradesh,Unnao,2025-08-01,437,342.6666666666667
Uttar Pradesh,Unnao,2025-09-01,640,436.0
Uttar Pradesh,Unnao,2025-10-01,571,549.3333333333334
Uttar Pradesh,Unnao,2025-11-01,427,546.0
Uttar Pradesh,Unnao,2025-12-01,389,462.3333333333333
Uttar Pradesh,Varanasi,2025-01-01,14388,
Uttar Pradesh,Varanasi,2025-02-01,668,
Uttar Pradesh,Varanasi,2025-03-01,543,5199.666666666667
Uttar Pradesh,Varanasi,2025-04-01,294,501.6666666666667
Uttar Pradesh,Varanasi,2025-05-01,315,384.0
Uttar Pradesh,Varanasi,2025-06-01,414,341.0
Uttar Pradesh,Varanasi,2025-07-01,212,313.6666666666667
Uttar Pradesh,Varanasi,2025-08-01,620,415.3333333333333
Uttar Pradesh,Varanasi,2025-09-01,610,480.6666666666667
Uttar Pradesh,Varanasi,2025-10-01,639,623.0
Uttar Pradesh,Varanasi,2025-11-01,545,598.0
Uttar Pradesh,Varanasi,2025-12-01,495,559.6666666666666
Uttarakhand,Almora,2025-01-01,18,
Uttarakhand,Almora,2025-02-01,54,
Uttarakhand,Almora,2025-03-01,46,39.333333333333336
Uttarakhand,Almora,2025-04-01,27,42.333333333333336
Uttarakhand,Almora,2025-05-01,30,34.333333333333336
Uttarakhand,Almora,2025-06-01,55,37.333333333333336
Uttarakhand,Almora,2025-07-01,23,36.0
Uttarakhand,Almora,2025-08-01,72,50.0
Uttarakhand,Almora,2025-09-01,73,56.0
Uttarakhand,Almora,2025-10-01,77,74.0
Uttarakhand,Almora,2025-11-01,45,65.0
Uttarakhand,Almora,2025-12-01,34,52.0
Uttarakhand,Bageshwar,2025-01-01,11,
Uttarakhand,Bageshwar,2025-02-01,26,
Uttarakhand,Bageshwar,2025-03-01,31,22.666666666666668
Uttarakhand,Bageshwar,2025-04-01,20,25.666666666666668
Uttarakhand,Bageshwar,2025-05-01,28,26.333333333333332
Uttarakhand,Bageshwar,2025-06-01,18,22.0
Uttarakhand,Bageshwar,2025-07-01,8,18.0
Uttarakhand,Bageshwar,2025-08-01,30,18.666666666666668
Uttarakhand,Bageshwar,2025-09-01,45,27.666666666666668
Uttarakhand,Bageshwar,2025-10-01,36,37.0
Uttarakhand,Bageshwar,2025-11-01,31,37.333333333333336
Uttarakhand,Bageshwar,2025-12-01,16,27.666666666666668
Uttarakhand,Chamoli,2025-01-01,24,
Uttarakhand,Chamoli,2025-02-01,27,
Uttarakhand,Chamoli,2025-03-01,40,30.333333333333332
Uttarakhand,Chamoli,2025-04-01,19,28.666666666666668
Uttarakhand,Chamoli,2025-05-01,31,30.0
Uttarakhand,Chamoli,2025-06-01,35,28.333333333333332
Uttarakhand,Chamoli,2025-07-01,9,25.0
Uttarakhand,Chamoli,2025-08-01,38,27.333333333333332
Uttarakhand,Chamoli,2025-09-01,49,32.0
Uttarakhand,Chamoli,2025-10-01,63,50.0
Uttarakhand,Chamoli,2025-11-01,50,54.0
Uttarakhand,Chamoli,2025-12-01,47,53.333333333333336
Uttarakhand,Champawat,2025-01-01,19,
Uttarakhand,Champawat,2025-02-01,42,
Uttarakhand,Champawat,2025-03-01,32,31.0
Uttarakhand,Champawat,2025-04-01,23,32.333333333333336
Uttarakhand,Champawat,2025-05-01,8,21.0
Uttarakhand,Champawat,2025-06-01,39,23.333333333333332
Uttarakhand,Champawat,2025-07-01,11,19.333333333333332
Uttarakhand,Champawat,2025-08-01,55,35.0
Uttarakhand,Champawat,2025-09-01,42,36.0
Uttarakhand,Champawat,2025-10-01,61,52.666666666666664
Uttarakhand,Champawat,2025-11-01,38,47.0
Uttarakhand,Champawat,2025-12-01,19,39.333333333333336
Uttarakhand,Dehradun,2025-01-01,4491,
Uttarakhand,Dehradun,2025-02-01,300,
Uttarakhand,Dehradun,2025-03-01,234,1675.0
Uttarakhand,Dehradun,2025-04-01,119,217.66666666666666
Uttarakhand,Dehradun,2025-05-01,227,193.33333333333334
Uttarakhand,Dehradun,2025-06-01,231,192.33333333333334
Uttarakhand,Dehradun,2025-07-01,124,194.0
Uttarakhand,Dehradun,2025-08-01,296,217.0
Uttarakhand,Dehradun,2025-09-01,242,220.66666666666666
Uttarakhand,Dehradun,2025-10-01,286,274.6666666666667
Uttarakhand,Dehradun,2025-11-01,208,245.33333333333334
Uttarakhand,Dehradun,2025-12-01,216,236.66666666666666
Uttarakhand,Garhwal,2025-01-01,3,
Uttarakhand,Garhwal,2025-02-01,1,
Uttarakhand,Garhwal,2025-04-01,1,1.6666666666666667
Uttarakhand,Garhwal,2025-05-01,1,1.0
Uttarakhand,Garhwal,2025-08-01,3,1.6666666666666667
Uttarakhand,Garhwal,2025-09-01,3,2.3333333333333335
Uttarakhand,Garhwal,2025-10-01,1,2.3333333333333335
Uttarakhand,Garhwal,2025-11-01,3,2.3333333333333335
Uttarakhand,Garhwal,2025-12-01,3,2.3333333333333335
Uttarakhand,Hardwar,2025-02-01,4,
Uttarakhand,Hardwar,2025-03-01,7,
Uttarakhand,Hardwar,2025-05-01,8,6.333333333333333
Uttarakhand,Hardwar,2025-06-01,7,7.333333333333333
Uttarakhand,Hardwar,2025-07-01,4,6.333333333333333
Uttarakhand,Hardwar,2025-08-01,4,5.0
Uttarakhand,Hardwar,2025-09-01,3,3.6666666666666665
Uttarakhand,Hardwar,2025-10-01,15,7.333333333333333
Uttarakhand,Hardwar,2025-11-01,3,7.0
Uttarakhand,Hardwar,2025-12-01,8,8.666666666666666
Uttarakhand,Haridwar,2025-01-01,1053,
Uttarakhand,Haridwar,2025-02-01,153,
Uttarakhand,Haridwar,2025-03-01,202,469.3333333333333
Uttarakhand,Haridwar,2025-04-01,88,147.66666666666666
Uttarakhand,Haridwar,2025-05-01,173,154.33333333333334
Uttarakhand,Haridwar,2025-06-01,155,138.66666666666666
Uttarakhand,Haridwar,2025-07-01,86,138.0
Uttarakhand,Haridwar,2025-08-01,216,152.33333333333334
Uttarakhand,Haridwar,2025-09-01,232,178.0
Uttarakhand,Haridwar,2025-10-01,256,234.66666666666666
Uttarakhand,Haridwar,2025-11-01,189,225.66666666666666
Uttarakhand,Haridwar,2025-12-01,176,207.0
Uttarakhand,Nainital,2025-01-01,859,
Uttarakhand,Nainital,2025-02-01,111,
Uttarakhand,Nainital,2025-03-01,132,367.3333333333333
Uttarakhand,Nainital,2025-04-01,82,108.33333333333333
Uttarakhand,Nainital,2025-05-01,72,95.33333333333333
Uttarakhand,Nainital,2025-06-01,105,86.33333333333333
Uttarakhand,Nainital,2025-07-01,63,80.0
Uttarakhand,Nainital,2025-08-01,146,104.66666666666667
Uttarakhand,Nainital,2025-09-01,165,124.66666666666667
Uttarakhand,Nainital,2025-10-01,176,162.33333333333334
Uttarakhand,Nainital,2025-11-01,131,157.33333333333334
Uttarakhand,Nainital,2025-12-01,103,136.66666666666666
Uttarakhand,Pauri Garhwal,2025-01-01,50,
Uttarakhand,Pauri Garhwal,2025-02-01,58,
Uttarakhand,Pauri Garhwal,2025-03-01,63,57.0
Uttarakhand,Pauri Garhwal,2025-04-01,40,53.666666666666664
Uttarakhand,Pauri Garhwal,2025-05-01,26,43.0
Uttarakhand,Pauri Garhwal,2025-06-01,69,45.0
Uttarakhand,Pauri Garhwal,2025-07-01,30,41.666666666666664
Uttarakhand,Pauri Garhwal,2025-08-01,85,61.333333333333336
Uttarakhand,Pauri Garhwal,2025-09-01,58,57.666666666666664
Uttarakhand,Pauri Garhwal,2025-10-01,81,74.66666666666667
Uttarakhand,Pauri Garhwal,2025-11-01,86,75.0
Uttarakhand,Pauri Garhwal,2025-12-01,76,81.0
Uttarakhand,Pithoragarh,2025-01-01,24,
Uttarakhand,Pithoragarh,2025-02-01,32,
Uttarakhand,Pithoragarh,2025-03-01,53,36.333333333333336
Uttarakhand,Pithoragarh,2025-04-01,30,38.333333333333336
Uttarakhand,Pithoragarh,2025-05-01,26,36.333333333333336
Uttarakhand,Pithoragarh,2025-06-01,24,26.666666666666668
Uttarakhand,Pithoragarh,2025-07-01,16,22.0
Uttarakhand,Pithoragarh,2025-08-01,68,36.0
Uttarakhand,Pithoragarh,2025-09-01,63,49.0
Uttarakhand,Pithoragarh,2025-10-01,73,68.0
Uttarakhand,Pithoragarh,2025-11-01,63,66.33333333333333
Uttarakhand,Pithoragarh,2025-12-01,23,53.0
Uttarakhand,Rudraprayag,2025-01-01,20,
Uttarakhand,Rudraprayag,2025-02-01,30,
Uttarakhand,Rudraprayag,2025-03-01,35,28.333333333333332
Uttarakhand,Rudraprayag,2025-04-01,16,27.0
Uttarakhand,Rudraprayag,2025-05-01,18,23.0
Uttarakhand,Rudraprayag,2025-06-01,27,20.333333333333332
Uttarakhand,Rudraprayag,2025-07-01,18,21.0
Uttarakhand,Rudraprayag,2025-08-01,57,34.0
Uttarakhand,Rudraprayag,2025-09-01,53,42.666666666666664
Uttarakhand,Rudraprayag,2025-10-01,55,55.0
Uttarakhand,Rudraprayag,2025-11-01,30,46.0
Uttarakhand,Rudraprayag,2025-12-01,22,35.666666666666664
Uttarakhand,Tehri Garhwal,2025-01-01,59,
Uttarakhand,Tehri Garhwal,2025-02-01,101,
Uttarakhand,Tehri Garhwal,2025-03-01,85,81.66666666666667
Uttarakhand,Tehri Garhwal,2025-04-01,46,77.33333333333333
Uttarakhand,Tehri Garhwal,2025-05-01,124,85.0
Uttarakhand,Tehri Garhwal,2025-06-01,89,86.33333333333333
Uttarakhand,Tehri Garhwal,2025-07-01,74,95.66666666666667
Uttarakhand,Tehri Garhwal,2025-08-01,136,99.66666666666667
Uttarakhand,Tehri Garhwal,2025-09-01,148,119.33333333333333
Uttarakhand,Tehri Garhwal,2025-10-01,140,141.33333333333334
Uttarakhand,Tehri Garhwal,2025-11-01,85,124.33333333333333
Uttarakhand,Tehri Garhwal,2025-12-01,104,109.66666666666667
Uttarakhand,Udham Singh Nagar,2025-01-01,82,
Uttarakhand,Udham Singh Nagar,2025-02-01,232,
Uttarakhand,Udham Singh Nagar,2025-03-01,180,164.66666666666666
Uttarakhand,Udham Singh Nagar,2025-04-01,113,175.0
Uttarakhand,Udham Singh Nagar,2025-05-01,162,151.66666666666666
Uttarakhand,Udham Singh Nagar,2025-06-01,224,166.33333333333334
Uttarakhand,Udham Singh Nagar,2025-07-01,94,160.0
Uttarakhand,Udham Singh Nagar,2025-08-01,277,198.33333333333334
Uttarakhand,Udham Singh Nagar,2025-09-01,298,223.0
Uttarakhand,Udham Singh Nagar,2025-10-01,331,302.0
Uttarakhand,Udham Singh Nagar,2025-11-01,275,301.3333333333333
Uttarakhand,Udham Singh Nagar,2025-12-01,221,275.6666666666667
Uttarakhand,Uttarkashi,2025-01-01,16,
Uttarakhand,Uttarkashi,2025-02-01,31,
Uttarakhand,Uttarkashi,2025-03-01,42,29.666666666666668
Uttarakhand,Uttarkashi,2025-04-01,18,30.333333333333332
Uttarakhand,Uttarkashi,2025-05-01,47,35.666666666666664
Uttarakhand,Uttarkashi,2025-06-01,34,33.0
Uttarakhand,Uttarkashi,2025-07-01,9,30.0
Uttarakhand,Uttarkashi,2025-08-01,50,31.0
Uttarakhand,Uttarkashi,2025-09-01,42,33.666666666666664
Uttarakhand,Uttarkashi,2025-10-01,40,44.0
Uttarakhand,Uttarkashi,2025-11-01,31,37.666666666666664
Uttarakhand,Uttarkashi,2025-12-01,38,36.333333333333336
WEST BENGAL,HOOGHLY,2025-01-01,1,
WEST BENGAL,HOOGHLY,2025-10-01,1,
WEST BENGAL,HOOGHLY,2025-11-01,1,1.0
WESTBENGAL,HOOGHLY,2025-02-01,1,
West  Bengal,Hooghly,2025-01-01,1,
West  Bengal,Hooghly,2025-04-01,1,
West  Bengal,Hooghly,2025-05-01,1,1.0
West  Bengal,Hooghly,2025-07-01,1,1.0
West  Bengal,Hooghly,2025-08-01,3,1.6666666666666667
West  Bengal,Hooghly,2025-09-01,1,1.6666666666666667
West  Bengal,Hooghly,2025-10-01,1,1.6666666666666667
West  Bengal,Hooghly,2025-11-01,1,1.0
West  Bengal,Hooghly,2025-12-01,1,1.0
West Bangal,Howrah,2025-03-01,1,
West Bangal,Howrah,2025-11-01,3,
West Bengal,24 Paraganas North,2025-01-01,8298,
West Bengal,24 Paraganas South,2025-01-01,662,
West Bengal,Alipurduar,2025-01-01,3521,
West Bengal,Alipurduar,2025-02-01,54,
West Bengal,Alipurduar,2025-03-01,38,1204.3333333333333
West Bengal,Alipurduar,2025-04-01,19,37.0
West Bengal,Alipurduar,2025-05-01,31,29.333333333333332
West Bengal,Alipurduar,2025-06-01,40,30.0
West Bengal,Alipurduar,2025-07-01,19,30.0
West Bengal,Alipurduar,2025-08-01,46,35.0
West Bengal,Alipurduar,2025-09-01,69,44.666666666666664
West Bengal,Alipurduar,2025-10-01,62,59.0
West Bengal,Alipurduar,2025-11-01,36,55.666666666666664
West Bengal,Alipurduar,2025-12-01,55,51.0
West Bengal,Bankura,2025-01-01,300,
West Bengal,Bankura,2025-02-01,740,
West Bengal,Bankura,2025-03-01,595,545.0
West Bengal,Bankura,2025-04-01,300,545.0
West Bengal,Bankura,2025-05-01,435,443.3333333333333
West Bengal,Bankura,2025-06-01,466,400.3333333333333
West Bengal,Bankura,2025-07-01,379,426.6666666666667
West Bengal,Bankura,2025-08-01,508,451.0
West Bengal,Bankura,2025-09-01,583,490.0
West Bengal,Bankura,2025-10-01,602,564.3333333333334
West Bengal,Bankura,2025-11-01,396,527.0
West Bengal,Bankura,2025-12-01,487,495.0
West Bengal,Barddhaman,2025-01-01,490,
West Bengal,Barddhaman,2025-02-01,1073,
West Bengal,Barddhaman,2025-03-01,756,773.0
West Bengal,Barddhaman,2025-04-01,524,784.3333333333334
West Bengal,Barddhaman,2025-05-01,518,599.3333333333334
West Bengal,Barddhaman,2025-06-01,637,559.6666666666666
West Bengal,Barddhaman,2025-07-01,331,495.3333333333333
West Bengal,Barddhaman,2025-08-01,742,570.0
West Bengal,Barddhaman,2025-09-01,882,651.6666666666666
West Bengal,Barddhaman,2025-10-01,918,847.3333333333334
West Bengal,Barddhaman,2025-11-01,640,813.3333333333334
West Bengal,Barddhaman,2025-12-01,541,699.6666666666666
West Bengal,Bardhaman,2025-01-01,65,
West Bengal,Bardhaman,2025-02-01,121,
West Bengal,Bardhaman,2025-03-01,77,87.66666666666667
West Bengal,Bardhaman,2025-04-01,54,84.0
West Bengal,Bardhaman,2025-05-01,57,62.666666666666664
West Bengal,Bardhaman,2025-06-01,65,58.666666666666664
West Bengal,Bardhaman,2025-07-01,38,53.333333333333336
West Bengal,Bardhaman,2025-08-01,92,65.0
West Bengal,Bardhaman,2025-09-01,108,79.33333333333333
West Bengal,Bardhaman,2025-10-01,103,101.0
West Bengal,Bardhaman,2025-11-01,84,98.33333333333333
West Bengal,Bardhaman,2025-12-01,69,85.33333333333333
West Bengal,Birbhum,2025-01-01,2080,
West Bengal,Birbhum,2025-02-01,902,
West Bengal,Birbhum,2025-03-01,580,1187.3333333333333
West Bengal,Birbhum,2025-04-01,258,580.0
West Bengal,Birbhum,2025-05-01,617,485.0
West Bengal,Birbhum,2025-06-01,621,498.6666666666667
West Bengal,Birbhum,2025-07-01,364,534.0
West Bengal,Birbhum,2025-08-01,571,518.6666666666666
West Bengal,Birbhum,2025-09-01,601,512.0
West Bengal,Birbhum,2025-10-01,887,686.3333333333334
West Bengal,Birbhum,2025-11-01,504,664.0
West Bengal,Birbhum,2025-12-01,440,610.3333333333334
West Bengal,Cooch Behar,2025-01-01,3170,
West Bengal,Cooch Behar,2025-02-01,437,
West Bengal,Cooch Behar,2025-03-01,244,1283.6666666666667
West Bengal,Cooch Behar,2025-04-01,198,293.0
West Bengal,Cooch Behar,2025-05-01,398,280.0
West Bengal,Cooch Behar,2025-06-01,306,300.6666666666667
West Bengal,Cooch Behar,2025-07-01,177,293.6666666666667
West Bengal,Cooch Behar,2025-08-01,338,273.6666666666667
West Bengal,Cooch Behar,2025-09-01,390,301.6666666666667
West Bengal,Cooch Behar,2025-10-01,454,394.0
West Bengal,Cooch Behar,2025-11-01,327,390.3333333333333
West Bengal,Cooch Behar,2025-12-01,270,350.3333333333333
West Bengal,Coochbehar,2025-01-01,5886,
West Bengal,Coochbehar,2025-09-01,68,
West Bengal,Dakshin Dinajpur,2025-01-01,471,
West Bengal,Dakshin Dinajpur,2025-02-01,356,
West Bengal,Dakshin Dinajpur,2025-03-01,254,360.3333333333333
West Bengal,Dakshin Dinajpur,2025-04-01,235,281.6666666666667
West Bengal,Dakshin Dinajpur,2025-05-01,309,266.0
West Bengal,Dakshin Dinajpur,2025-06-01,274,272.6666666666667
West Bengal,Dakshin Dinajpur,2025-07-01,154,245.66666666666666
West Bengal,Dakshin Dinajpur,2025-08-01,301,243.0
West Bengal,Dakshin Dinajpur,2025-09-01,219,224.66666666666666
West Bengal,Dakshin Dinajpur,2025-10-01,293,271.0
West Bengal,Dakshin Dinajpur,2025-11-01,300,270.6666666666667
West Bengal,Dakshin Dinajpur,2025-12-01,309,300.6666666666667
West Bengal,Darjeeling,2025-01-01,4753,
West Bengal,Darjeeling,2025-02-01,154,
West Bengal,Darjeeling,2025-03-01,153,1686.6666666666667
West Bengal,Darjeeling,2025-04-01,82,129.66666666666666
West Bengal,Darjeeling,2025-05-01,142,125.66666666666667
West Bengal,Darjeeling,2025-06-01,127,117.0
West Bengal,Darjeeling,2025-07-01,97,122.0
West Bengal,Darjeeling,2025-08-01,134,119.33333333333333
West Bengal,Darjeeling,2025-09-01,197,142.66666666666666
West Bengal,Darjeeling,2025-10-01,180,170.33333333333334
West Bengal,Darjeeling,2025-11-01,155,177.33333333333334
West Bengal,Darjeeling,2025-12-01,135,156.66666666666666
West Bengal,Darjiling,2025-01-01,16,
West Bengal,Darjiling,2025-02-01,40,
West Bengal,Darjiling,2025-03-01,34,30.0
West Bengal,Darjiling,2025-04-01,20,31.333333333333332
West Bengal,Darjiling,2025-05-01,28,27.333333333333332
West Bengal,Darjiling,2025-06-01,20,22.666666666666668
West Bengal,Darjiling,2025-07-01,19,22.333333333333332
West Bengal,Darjiling,2025-08-01,32,23.666666666666668
West Bengal,Darjiling,2025-09-01,36,29.0
West Bengal,Darjiling,2025-10-01,40,36.0
West Bengal,Darjiling,2025-11-01,38,38.0
West Bengal,Darjiling,2025-12-01,30,36.0
West Bengal,Dinajpur Dakshin,2025-01-01,1346,
West Bengal,Dinajpur Uttar,2025-01-01,15660,
West Bengal,Dinajpur Uttar,2025-09-01,96,
West Bengal,East Midnapore,2025-01-01,61,
West Bengal,East Midnapore,2025-02-01,162,
West Bengal,East Midnapore,2025-03-01,73,98.66666666666667
West Bengal,East Midnapore,2025-04-01,36,90.33333333333333
West Bengal,East Midnapore,2025-05-01,84,64.33333333333333
West Bengal,East Midnapore,2025-06-01,101,73.66666666666667
West Bengal,East Midnapore,2025-07-01,55,80.0
West Bengal,East Midnapore,2025-08-01,93,83.0
West Bengal,East Midnapore,2025-09-01,81,76.33333333333333
West Bengal,East Midnapore,2025-10-01,124,99.33333333333333
West Bengal,East Midnapore,2025-11-01,97,100.66666666666667
West Bengal,East Midnapore,2025-12-01,73,98.0
West Bengal,HOOGHLY,2025-01-01,1,
West Bengal,HOWRAH,2025-02-01,1,
West Bengal,HOWRAH,2025-06-01,3,
West Bengal,Haora,2025-01-01,77,
West Bengal,Haora,2025-02-01,151,
West Bengal,Haora,2025-03-01,123,117.0
West Bengal,Haora,2025-04-01,85,119.66666666666667
West Bengal,Haora,2025-05-01,161,123.0
West Bengal,Haora,2025-06-01,132,126.0
West Bengal,Haora,2025-07-01,96,129.66666666666666
West Bengal,Haora,2025-08-01,150,126.0
West Bengal,Haora,2025-09-01,136,127.33333333333333
West Bengal,Haora,2025-10-01,178,154.66666666666666
West Bengal,Haora,2025-11-01,117,143.66666666666666
West Bengal,Haora,2025-12-01,105,133.33333333333334
West Bengal,Hawrah,2025-04-01,1,
West Bengal,Hooghly,2025-01-01,852,
West Bengal,Hooghly,2025-02-01,909,
West Bengal,Hooghly,2025-03-01,572,777.6666666666666
West Bengal,Hooghly,2025-04-01,421,634.0
West Bengal,Hooghly,2025-05-01,586,526.3333333333334
West Bengal,Hooghly,2025-06-01,559,522.0
West Bengal,Hooghly,2025-07-01,336,493.6666666666667
West Bengal,Hooghly,2025-08-01,666,520.3333333333334
West Bengal,Hooghly,2025-09-01,643,548.3333333333334
West Bengal,Hooghly,2025-10-01,801,703.3333333333334
West Bengal,Hooghly,2025-11-01,620,688.0
West Bengal,Hooghly,2025-12-01,548,656.3333333333334
West Bengal,Howrah,2025-01-01,828,
West Bengal,Howrah,2025-02-01,709,
West Bengal,Howrah,2025-03-01,356,631.0
West Bengal,Howrah,2025-04-01,324,463.0
West Bengal,Howrah,2025-05-01,686,455.3333333333333
West Bengal,Howrah,2025-06-01,490,500.0
West Bengal,Howrah,2025-07-01,323,499.6666666666667
West Bengal,Howrah,2025-08-01,510,441.0
West Bengal,Howrah,2025-09-01,526,453.0
West Bengal,Howrah,2025-10-01,501,512.3333333333334
West Bengal,Howrah,2025-11-01,418,481.6666666666667
West Bengal,Howrah,2025-12-01,516,478.3333333333333
West Bengal,Hugli,2025-01-01,3,
West Bengal,Hugli,2025-02-01,11,
West Bengal,Hugli,2025-03-01,4,6.0
West Bengal,Hugli,2025-04-01,1,5.333333333333333
West Bengal,Hugli,2025-05-01,8,4.333333333333333
West Bengal,Hugli,2025-06-01,4,4.333333333333333
West Bengal,Hugli,2025-07-01,5,5.666666666666667
West Bengal,Hugli,2025-08-01,8,5.666666666666667
West Bengal,Hugli,2025-09-01,15,9.333333333333334
West Bengal,Hugli,2025-10-01,9,10.666666666666666
West Bengal,Hugli,2025-11-01,9,11.0
West Bengal,Hugli,2025-12-01,3,7.0
West Bengal,Jalpaiguri,2025-01-01,3267,
West Bengal,Jalpaiguri,2025-02-01,335,
West Bengal,Jalpaiguri,2025-03-01,343,1315.0
West Bengal,Jalpaiguri,2025-04-01,174,284.0
West Bengal,Jalpaiguri,2025-05-01,328,281.6666666666667
West Bengal,Jalpaiguri,2025-06-01,297,266.3333333333333
West Bengal,Jalpaiguri,2025-07-01,213,279.3333333333333
West Bengal,Jalpaiguri,2025-08-01,339,283.0
West Bengal,Jalpaiguri,2025-09-01,393,315.0
West Bengal,Jalpaiguri,2025-10-01,396,376.0
West Bengal,Jalpaiguri,2025-11-01,363,384.0
West Bengal,Jalpaiguri,2025-12-01,356,371.6666666666667
West Bengal,Jhargram,2025-01-01,100,
West Bengal,Jhargram,2025-02-01,65,
West Bengal,Jhargram,2025-03-01,20,61.666666666666664
West Bengal,Jhargram,2025-04-01,9,31.333333333333332
West Bengal,Jhargram,2025-05-01,26,18.333333333333332
West Bengal,Jhargram,2025-06-01,23,19.333333333333332
West Bengal,Jhargram,2025-07-01,14,21.0
West Bengal,Jhargram,2025-08-01,47,28.0
West Bengal,Jhargram,2025-09-01,43,34.666666666666664
West Bengal,Jhargram,2025-10-01,54,48.0
West Bengal,Jhargram,2025-11-01,45,47.333333333333336
West Bengal,Jhargram,2025-12-01,34,44.333333333333336
West Bengal,Kalimpong,2025-01-01,367,
West Bengal,Kalimpong,2025-02-01,3,
West Bengal,Kalimpong,2025-03-01,15,128.33333333333334
West Bengal,Kalimpong,2025-04-01,11,9.666666666666666
West Bengal,Kalimpong,2025-05-01,4,10.0
West Bengal,Kalimpong,2025-06-01,5,6.666666666666667
West Bengal,Kalimpong,2025-07-01,5,4.666666666666667
West Bengal,Kalimpong,2025-08-01,14,8.0
West Bengal,Kalimpong,2025-09-01,9,9.333333333333334
West Bengal,Kalimpong,2025-10-01,7,10.0
West Bengal,Kalimpong,2025-11-01,8,8.0
West Bengal,Kalimpong,2025-12-01,8,7.666666666666667
West Bengal,Koch Bihar,2025-01-01,97,
West Bengal,Koch Bihar,2025-02-01,189,
West Bengal,Koch Bihar,2025-03-01,104,130.0
West Bengal,Koch Bihar,2025-04-01,65,119.33333333333333
West Bengal,Koch Bihar,2025-05-01,177,115.33333333333333
West Bengal,Koch Bihar,2025-06-01,109,117.0
West Bengal,Koch Bihar,2025-07-01,94,126.66666666666667
West Bengal,Koch Bihar,2025-08-01,126,109.66666666666667
West Bengal,Koch Bihar,2025-09-01,148,122.66666666666667
West Bengal,Koch Bihar,2025-10-01,184,152.66666666666666
West Bengal,Koch Bihar,2025-11-01,119,150.33333333333334
West Bengal,Koch Bihar,2025-12-01,123,142.0
West Bengal,Kolkata,2025-01-01,3042,
West Bengal,Kolkata,2025-02-01,475,
West Bengal,Kolkata,2025-03-01,348,1288.3333333333333
West Bengal,Kolkata,2025-04-01,193,338.6666666666667
West Bengal,Kolkata,2025-05-01,204,248.33333333333334
West Bengal,Kolkata,2025-06-01,297,231.33333333333334
West Bengal,Kolkata,2025-07-01,144,215.0
West Bengal,Kolkata,2025-08-01,413,284.6666666666667
West Bengal,Kolkata,2025-09-01,402,319.6666666666667
West Bengal,Kolkata,2025-10-01,402,405.6666666666667
West Bengal,Kolkata,2025-11-01,379,394.3333333333333
West Bengal,Kolkata,2025-12-01,360,380.3333333333333
West Bengal,MALDA,2025-03-01,1,
West Bengal,MALDA,2025-05-01,1,
West Bengal,MALDA,2025-08-01,3,1.6666666666666667
West Bengal,Malda,2025-01-01,1179,
West Bengal,Malda,2025-02-01,799,
West Bengal,Malda,2025-03-01,598,858.6666666666666
West Bengal,Malda,2025-04-01,377,591.3333333333334
West Bengal,Malda,2025-05-01,556,510.3333333333333
West Bengal,Malda,2025-06-01,463,465.3333333333333
West Bengal,Malda,2025-07-01,342,453.6666666666667
West Bengal,Malda,2025-08-01,583,462.6666666666667
West Bengal,Malda,2025-09-01,552,492.3333333333333
West Bengal,Malda,2025-10-01,714,616.3333333333334
West Bengal,Malda,2025-11-01,545,603.6666666666666
West Bengal,Malda,2025-12-01,494,584.3333333333334
West Bengal,Maldah,2025-01-01,57,
West Bengal,Maldah,2025-02-01,94,
West Bengal,Maldah,2025-03-01,65,72.0
West Bengal,Maldah,2025-04-01,55,71.33333333333333
West Bengal,Maldah,2025-05-01,68,62.666666666666664
West Bengal,Maldah,2025-06-01,59,60.666666666666664
West Bengal,Maldah,2025-07-01,39,55.333333333333336
West Bengal,Maldah,2025-08-01,63,53.666666666666664
West Bengal,Maldah,2025-09-01,59,53.666666666666664
West Bengal,Maldah,2025-10-01,94,72.0
West Bengal,Maldah,2025-11-01,81,78.0
West Bengal,Maldah,2025-12-01,73,82.66666666666667
West Bengal,Medinipur,2025-02-01,1,
West Bengal,Medinipur,2025-03-01,3,
