district,year_month,demand_total,mom_growth
Tenkasi,2025-03,68,-0.24444444444444446
Tenkasi,2025-04,26,-0.6176470588235294
Tenkasi,2025-05,27,0.03846153846153855
Tenkasi,2025-06,31,0.14814814814814814
Tenkasi,2025-07,26,-0.16129032258064513
Tenkasi,2025-08,68,1.6153846153846154
Tenkasi,2025-09,54,-0.20588235294117652
Tenkasi,2025-10,63,0.16666666666666674
Tenkasi,2025-11,40,-0.3650793650793651
Tenkasi,2025-12,35,-0.125
Thane,2025-01,24173,
Thane,2025-02,1551,-0.9358375046539528
Thane,2025-03,706,-0.5448098001289491
Thane,2025-04,421,-0.4036827195467422
Thane,2025-05,751,0.7838479809976246
Thane,2025-06,583,-0.22370173102529956
Thane,2025-07,521,-0.10634648370497424
Thane,2025-08,833,0.5988483685220729
Thane,2025-09,1142,0.37094837935174074
Thane,2025-10,1342,0.17513134851138346
Thane,2025-11,1003,-0.2526080476900149
Thane,2025-12,988,-0.014955134596211339
Thanjavur,2025-01,329,
Thanjavur,2025-02,452,0.37386018237082075
Thanjavur,2025-03,352,-0.22123893805309736
Thanjavur,2025-04,113,-0.6789772727272727
Thanjavur,2025-05,161,0.4247787610619469
Thanjavur,2025-06,196,0.21739130434782616
Thanjavur,2025-07,150,-0.23469387755102045
Thanjavur,2025-08,246,0.6399999999999999
Thanjavur,2025-09,263,0.06910569105691056
Thanjavur,2025-10,300,0.14068441064638781
Thanjavur,2025-11,263,-0.1233333333333333
Thanjavur,2025-12,263,0.0
The Dangs,2025-01,559,
The Dangs,2025-02,76,-0.8640429338103757
The Dangs,2025-03,40,-0.4736842105263158
The Dangs,2025-04,28,-0.30000000000000004
The Dangs,2025-05,11,-0.6071428571428572
The Dangs,2025-06,19,0.7272727272727273
The Dangs,2025-07,4,-0.7894736842105263
The Dangs,2025-08,45,10.25
The Dangs,2025-09,74,0.6444444444444444
The Dangs,2025-10,53,-0.28378378378378377
The Dangs,2025-11,51,-0.037735849056603765
The Dangs,2025-12,49,-0.039215686274509776
The Nilgiris,2025-01,55,
The Nilgiris,2025-02,97,0.7636363636363637
The Nilgiris,2025-03,70,-0.27835051546391754
The Nilgiris,2025-04,20,-0.7142857142857143
The Nilgiris,2025-05,36,0.8
The Nilgiris,2025-06,38,0.05555555555555558
The Nilgiris,2025-07,40,0.05263157894736836
The Nilgiris,2025-08,50,0.25
The Nilgiris,2025-09,50,0.0
The Nilgiris,2025-10,70,0.3999999999999999
The Nilgiris,2025-11,51,-0.27142857142857146
The Nilgiris,2025-12,85,0.6666666666666667
Theni,2025-01,150,
Theni,2025-02,219,0.45999999999999996
Theni,2025-03,174,-0.20547945205479456
Theni,2025-04,49,-0.7183908045977012
Theni,2025-05,72,0.4693877551020409
Theni,2025-06,113,0.5694444444444444
Theni,2025-07,54,-0.5221238938053097
Theni,2025-08,139,1.574074074074074
Theni,2025-09,142,0.021582733812949728
Theni,2025-10,146,0.028169014084507005
Theni,2025-11,144,-0.013698630136986356
Theni,2025-12,93,-0.35416666666666663
Thiruvallur,2025-01,472,
Thiruvallur,2025-02,16,-0.9661016949152542
Thiruvallur,2025-03,8,-0.5
Thiruvallur,2025-04,3,-0.625
Thiruvallur,2025-05,11,2.6666666666666665
Thiruvallur,2025-06,3,-0.7272727272727273
Thiruvallur,2025-07,4,0.33333333333333326
Thiruvallur,2025-08,9,1.25
Thiruvallur,2025-09,9,0.0
Thiruvallur,2025-10,7,-0.2222222222222222
Thiruvallur,2025-11,7,0.0
Thiruvallur,2025-12,5,-0.2857142857142857
Thiruvananthapuram,2025-01,489,
Thiruvananthapuram,2025-02,396,-0.1901840490797546
Thiruvananthapuram,2025-03,170,-0.5707070707070707
Thiruvananthapuram,2025-04,14,-0.9176470588235294
Thiruvananthapuram,2025-05,163,10.642857142857142
Thiruvananthapuram,2025-06,96,-0.41104294478527603
Thiruvananthapuram,2025-07,76,-0.20833333333333337
Thiruvananthapuram,2025-08,252,2.3157894736842106
Thiruvananthapuram,2025-09,277,0.0992063492063493
Thiruvananthapuram,2025-10,250,-0.09747292418772568
Thiruvananthapuram,2025-11,262,0.04800000000000004
Thiruvananthapuram,2025-12,185,-0.29389312977099236
Thiruvarur,2025-01,167,
Thiruvarur,2025-02,302,0.8083832335329342
Thiruvarur,2025-03,208,-0.3112582781456954
Thiruvarur,2025-04,109,-0.47596153846153844
Thiruvarur,2025-05,100,-0.08256880733944949
Thiruvarur,2025-06,117,0.16999999999999993
Thiruvarur,2025-07,104,-0.11111111111111116
Thiruvarur,2025-08,169,0.625
Thiruvarur,2025-09,197,0.16568047337278102
Thiruvarur,2025-10,202,0.025380710659898442
Thiruvarur,2025-11,155,-0.23267326732673266
Thiruvarur,2025-12,167,0.07741935483870965
Thoothukkudi,2025-01,182,
Thoothukkudi,2025-02,301,0.6538461538461537
Thoothukkudi,2025-03,246,-0.18272425249169433
Thoothukkudi,2025-04,55,-0.7764227642276422
Thoothukkudi,2025-05,138,1.5090909090909093
Thoothukkudi,2025-06,224,0.6231884057971016
Thoothukkudi,2025-07,113,-0.4955357142857143
Thoothukkudi,2025-08,213,0.8849557522123894
Thoothukkudi,2025-09,204,-0.04225352112676062
Thoothukkudi,2025-10,202,-0.009803921568627416
Thoothukkudi,2025-11,159,-0.21287128712871284
Thoothukkudi,2025-12,192,0.2075471698113207
Thoubal,2025-01,28,
Thoubal,2025-02,92,2.2857142857142856
Thoubal,2025-03,27,-0.7065217391304348
Thoubal,2025-04,27,0.0
Thoubal,2025-05,49,0.8148148148148149
Thoubal,2025-06,39,-0.20408163265306123
Thoubal,2025-07,47,0.20512820512820507
Thoubal,2025-08,26,-0.44680851063829785
Thoubal,2025-09,43,0.6538461538461537
Thoubal,2025-10,53,0.2325581395348837
Thoubal,2025-11,31,-0.41509433962264153
Thoubal,2025-12,38,0.22580645161290325
Thrissur,2025-01,248,
Thrissur,2025-02,392,0.5806451612903225
Thrissur,2025-03,171,-0.5637755102040816
Thrissur,2025-04,36,-0.7894736842105263
Thrissur,2025-05,217,5.027777777777778
Thrissur,2025-06,138,-0.3640552995391705
Thrissur,2025-07,69,-0.5
Thrissur,2025-08,223,2.2318840579710146
Thrissur,2025-09,263,0.17937219730941711
Thrissur,2025-10,236,-0.1026615969581749
Thrissur,2025-11,265,0.12288135593220328
Thrissur,2025-12,221,-0.16603773584905657
Tikamgarh,2025-01,161,
Tikamgarh,2025-02,390,1.4223602484472049
Tikamgarh,2025-03,250,-0.3589743589743589
Tikamgarh,2025-04,185,-0.26
Tikamgarh,2025-05,181,-0.021621621621621623
Tikamgarh,2025-06,198,0.09392265193370175
Tikamgarh,2025-07,100,-0.4949494949494949
Tikamgarh,2025-08,360,2.6
Tikamgarh,2025-09,367,0.019444444444444375
Tikamgarh,2025-10,335,-0.08719346049046317
Tikamgarh,2025-11,298,-0.11044776119402988
Tikamgarh,2025-12,278,-0.06711409395973156
Tinsukia,2025-01,5659,
Tinsukia,2025-02,161,-0.9715497437709842
Tinsukia,2025-03,99,-0.3850931677018633
Tinsukia,2025-04,115,0.16161616161616155
Tinsukia,2025-05,123,0.06956521739130439
Tinsukia,2025-06,130,0.05691056910569103
Tinsukia,2025-07,24,-0.8153846153846154
Tinsukia,2025-08,224,8.333333333333334
Tinsukia,2025-09,142,-0.3660714285714286
Tinsukia,2025-10,180,0.267605633802817
Tinsukia,2025-11,182,0.011111111111111072
Tinsukia,2025-12,126,-0.3076923076923077
Tirap,2025-01,1,
Tirap,2025-02,1,0.0
Tirap,2025-03,4,3.0
Tirap,2025-04,1,-0.75
Tirap,2025-05,3,2.0
Tirap,2025-06,7,1.3333333333333335
Tirap,2025-07,7,0.0
Tirap,2025-08,3,-0.5714285714285714
Tirap,2025-09,9,2.0
Tirap,2025-10,4,-0.5555555555555556
Tirap,2025-11,3,-0.25
Tirap,2025-12,4,0.33333333333333326
Tiruchirappalli,2025-01,338,
Tiruchirappalli,2025-02,612,0.8106508875739644
Tiruchirappalli,2025-03,467,-0.23692810457516345
Tiruchirappalli,2025-04,178,-0.6188436830835118
Tiruchirappalli,2025-05,204,0.146067415730337
Tiruchirappalli,2025-06,323,0.5833333333333333
Tiruchirappalli,2025-07,225,-0.3034055727554179
Tiruchirappalli,2025-08,418,0.8577777777777778
Tiruchirappalli,2025-09,544,0.3014354066985645
Tiruchirappalli,2025-10,545,0.0018382352941177516
Tiruchirappalli,2025-11,398,-0.2697247706422018
Tiruchirappalli,2025-12,437,0.09798994974874375
Tirunelveli,2025-01,366,
Tirunelveli,2025-02,616,0.6830601092896176
Tirunelveli,2025-03,477,-0.22564935064935066
Tirunelveli,2025-04,171,-0.6415094339622642
Tirunelveli,2025-05,186,0.08771929824561409
Tirunelveli,2025-06,231,0.24193548387096775
Tirunelveli,2025-07,197,-0.1471861471861472
Tirunelveli,2025-08,364,0.8477157360406091
Tirunelveli,2025-09,335,-0.07967032967032972
Tirunelveli,2025-10,385,0.14925373134328357
Tirunelveli,2025-11,324,-0.1584415584415585
Tirunelveli,2025-12,358,0.1049382716049383
Tirupathur,2025-08,1,
Tirupathur,2025-12,1,0.0
Tirupati,2025-01,45,
Tirupati,2025-02,63,0.3999999999999999
Tirupati,2025-03,40,-0.3650793650793651
Tirupati,2025-04,14,-0.65
Tirupati,2025-05,62,3.428571428571429
Tirupati,2025-06,73,0.17741935483870974
Tirupati,2025-07,53,-0.273972602739726
Tirupati,2025-08,62,0.16981132075471694
Tirupati,2025-09,54,-0.12903225806451613
Tirupati,2025-10,69,0.2777777777777777
Tirupati,2025-11,38,-0.4492753623188406
Tirupati,2025-12,46,0.21052631578947367
Tirupattur,2025-01,55,
Tirupattur,2025-02,59,0.07272727272727275
Tirupattur,2025-03,39,-0.3389830508474576
Tirupattur,2025-04,16,-0.5897435897435898
Tirupattur,2025-05,18,0.125
Tirupattur,2025-06,27,0.5
Tirupattur,2025-07,9,-0.6666666666666667
Tirupattur,2025-08,38,3.2222222222222223
Tirupattur,2025-09,40,0.05263157894736836
Tirupattur,2025-10,42,0.050000000000000044
Tirupattur,2025-11,40,-0.04761904761904767
Tirupattur,2025-12,45,0.125
Tiruppur,2025-01,227,
Tiruppur,2025-02,390,0.7180616740088106
Tiruppur,2025-03,339,-0.13076923076923075
Tiruppur,2025-04,109,-0.6784660766961652
Tiruppur,2025-05,165,0.5137614678899083
Tiruppur,2025-06,204,0.23636363636363633
Tiruppur,2025-07,113,-0.446078431372549
Tiruppur,2025-08,212,0.8761061946902655
Tiruppur,2025-09,215,0.014150943396226356
Tiruppur,2025-10,216,0.0046511627906977715
Tiruppur,2025-11,216,0.0
Tiruppur,2025-12,255,0.18055555555555558
Tiruvallur,2025-01,348,
Tiruvallur,2025-02,675,0.9396551724137931
Tiruvallur,2025-03,540,-0.19999999999999996
Tiruvallur,2025-04,205,-0.6203703703703703
Tiruvallur,2025-05,340,0.6585365853658536
Tiruvallur,2025-06,421,0.2382352941176471
Tiruvallur,2025-07,354,-0.15914489311163893
Tiruvallur,2025-08,435,0.22881355932203395
Tiruvallur,2025-09,360,-0.1724137931034483
Tiruvallur,2025-10,531,0.4750000000000001
Tiruvallur,2025-11,412,-0.224105461393597
Tiruvallur,2025-12,390,-0.05339805825242716
Tiruvannamalai,2025-01,350,
Tiruvannamalai,2025-02,429,0.22571428571428576
Tiruvannamalai,2025-03,374,-0.1282051282051282
Tiruvannamalai,2025-04,159,-0.5748663101604279
Tiruvannamalai,2025-05,217,0.3647798742138364
Tiruvannamalai,2025-06,205,-0.055299539170506895
Tiruvannamalai,2025-07,142,-0.30731707317073176
Tiruvannamalai,2025-08,325,1.288732394366197
Tiruvannamalai,2025-09,246,-0.24307692307692308
Tiruvannamalai,2025-10,265,0.0772357723577235
Tiruvannamalai,2025-11,282,0.0641509433962264
Tiruvannamalai,2025-12,317,0.12411347517730498
Tonk,2025-01,1450,
Tonk,2025-02,239,-0.8351724137931035
Tonk,2025-03,105,-0.5606694560669456
Tonk,2025-04,140,0.33333333333333326
Tonk,2025-05,269,0.9214285714285715
Tonk,2025-06,211,-0.21561338289962828
Tonk,2025-07,108,-0.48815165876777256
Tonk,2025-08,285,1.6388888888888888
Tonk,2025-09,278,-0.024561403508771895
Tonk,2025-10,267,-0.03956834532374098
Tonk,2025-11,154,-0.42322097378277157
Tonk,2025-12,244,0.5844155844155845
Tseminyu,2025-07,3,
Tseminyu,2025-09,3,0.0
Tseminyu,2025-12,1,-0.6666666666666667
Tuensang,2025-01,1388,
Tuensang,2025-02,26,-0.9812680115273775
Tuensang,2025-03,16,-0.3846153846153846
Tuensang,2025-04,12,-0.25
Tuensang,2025-05,51,3.25
Tuensang,2025-06,8,-0.8431372549019608
Tuensang,2025-07,4,-0.5
Tuensang,2025-08,47,10.75
Tuensang,2025-09,24,-0.4893617021276596
Tuensang,2025-10,14,-0.41666666666666663
Tuensang,2025-11,20,0.4285714285714286
Tuensang,2025-12,15,-0.25
Tumakuru,2025-01,97,
Tumakuru,2025-02,150,0.5463917525773196
Tumakuru,2025-03,72,-0.52
Tumakuru,2025-04,53,-0.26388888888888884
Tumakuru,2025-05,62,0.16981132075471694
Tumakuru,2025-06,72,0.16129032258064524
Tumakuru,2025-07,24,-0.6666666666666667
Tumakuru,2025-08,105,3.375
Tumakuru,2025-09,120,0.1428571428571428
Tumakuru,2025-10,116,-0.033333333333333326
Tumakuru,2025-11,146,0.2586206896551724
Tumakuru,2025-12,100,-0.31506849315068497
Tumkur,2025-01,99,
Tumkur,2025-02,174,0.7575757575757576
Tumkur,2025-03,77,-0.5574712643678161
Tumkur,2025-04,46,-0.4025974025974026
Tumkur,2025-05,68,0.4782608695652173
Tumkur,2025-06,94,0.38235294117647056
Tumkur,2025-07,43,-0.5425531914893618
Tumkur,2025-08,101,1.3488372093023258
Tumkur,2025-09,97,-0.03960396039603964
Tumkur,2025-10,132,0.3608247422680413
Tumkur,2025-11,121,-0.08333333333333337
Tumkur,2025-12,88,-0.2727272727272727
Tuticorin,2025-02,1,
Tuticorin,2025-03,1,0.0
Udaipur,2025-01,1763,
Udaipur,2025-02,836,-0.5258082813386273
Udaipur,2025-03,445,-0.4677033492822966
Udaipur,2025-04,298,-0.3303370786516854
Udaipur,2025-05,479,0.6073825503355705
Udaipur,2025-06,265,-0.44676409185803756
Udaipur,2025-07,155,-0.41509433962264153
Udaipur,2025-08,443,1.8580645161290321
Udaipur,2025-09,667,0.5056433408577878
Udaipur,2025-10,742,0.11244377811094464
Udaipur,2025-11,549,-0.26010781671159033
Udaipur,2025-12,675,0.2295081967213115
Udalguri,2025-01,2434,
Udalguri,2025-02,177,-0.9272801972062449
Udalguri,2025-03,78,-0.5593220338983051
Udalguri,2025-04,77,-0.012820512820512775
Udalguri,2025-05,101,0.3116883116883118
Udalguri,2025-06,78,-0.2277227722772277
Udalguri,2025-07,47,-0.39743589743589747
Udalguri,2025-08,147,2.127659574468085
Udalguri,2025-09,101,-0.3129251700680272
Udalguri,2025-10,108,0.06930693069306937
Udalguri,2025-11,92,-0.14814814814814814
Udalguri,2025-12,123,0.3369565217391304
Udham Singh Nagar,2025-01,82,
Udham Singh Nagar,2025-02,232,1.8292682926829267
Udham Singh Nagar,2025-03,180,-0.22413793103448276
Udham Singh Nagar,2025-04,113,-0.37222222222222223
Udham Singh Nagar,2025-05,162,0.4336283185840708
Udham Singh Nagar,2025-06,224,0.382716049382716
Udham Singh Nagar,2025-07,94,-0.5803571428571428
Udham Singh Nagar,2025-08,277,1.9468085106382977
Udham Singh Nagar,2025-09,298,0.07581227436823101
Udham Singh Nagar,2025-10,331,0.11073825503355694
Udham Singh Nagar,2025-11,275,-0.16918429003021151
Udham Singh Nagar,2025-12,221,-0.1963636363636364
Udhampur,2025-01,94,
Udhampur,2025-02,154,0.6382978723404256
Udhampur,2025-03,62,-0.5974025974025974
Udhampur,2025-04,36,-0.4193548387096774
Udhampur,2025-05,154,3.2777777777777777
Udhampur,2025-06,176,0.1428571428571428
Udhampur,2025-07,186,0.05681818181818188
Udhampur,2025-08,162,-0.12903225806451613
Udhampur,2025-09,218,0.345679012345679
Udhampur,2025-10,188,-0.13761467889908252
Udhampur,2025-11,164,-0.12765957446808507
Udhampur,2025-12,68,-0.5853658536585367
Udupi,2025-01,190,
Udupi,2025-02,248,0.3052631578947369
Udupi,2025-03,115,-0.5362903225806452
Udupi,2025-04,162,0.4086956521739131
Udupi,2025-05,43,-0.7345679012345678
Udupi,2025-06,193,3.488372093023256
Udupi,2025-07,26,-0.8652849740932642
Udupi,2025-08,163,5.269230769230769
Udupi,2025-09,97,-0.4049079754601227
Udupi,2025-10,138,0.4226804123711341
Udupi,2025-11,188,0.3623188405797102
Udupi,2025-12,117,-0.37765957446808507
Udupi *,2025-02,1,
Ujjain,2025-01,435,
Ujjain,2025-02,911,1.0942528735632182
Ujjain,2025-03,405,-0.5554335894621295
Ujjain,2025-04,338,-0.16543209876543208
Ujjain,2025-05,451,0.334319526627219
Ujjain,2025-06,474,0.0509977827050998
Ujjain,2025-07,306,-0.35443037974683544
Ujjain,2025-08,776,1.5359477124183005
Ujjain,2025-09,751,-0.03221649484536082
Ujjain,2025-10,846,0.12649800266311595
Ujjain,2025-11,612,-0.276595744680851
Ujjain,2025-12,608,-0.006535947712418277
Ukhrul,2025-01,11,
Ukhrul,2025-02,50,3.545454545454546
Ukhrul,2025-03,31,-0.38
Ukhrul,2025-04,16,-0.4838709677419355
Ukhrul,2025-05,36,1.25
Ukhrul,2025-06,35,-0.02777777777777779
Ukhrul,2025-07,15,-0.5714285714285714
Ukhrul,2025-08,36,1.4
Ukhrul,2025-09,28,-0.2222222222222222
Ukhrul,2025-10,68,1.4285714285714284
Ukhrul,2025-11,20,-0.7058823529411764
Ukhrul,2025-12,30,0.5
Umaria,2025-01,139,
Umaria,2025-02,288,1.0719424460431655
Umaria,2025-03,169,-0.4131944444444444
Umaria,2025-04,115,-0.3195266272189349
Umaria,2025-05,190,0.6521739130434783
Umaria,2025-06,127,-0.3315789473684211
Umaria,2025-07,85,-0.3307086614173228
Umaria,2025-08,213,1.5058823529411764
Umaria,2025-09,285,0.3380281690140845
Umaria,2025-10,255,-0.10526315789473684
Umaria,2025-11,242,-0.050980392156862786
Umaria,2025-12,136,-0.4380165289256198
Una,2025-01,19,
Una,2025-02,55,1.8947368421052633
Una,2025-03,26,-0.5272727272727273
Una,2025-04,19,-0.2692307692307693
Una,2025-05,45,1.3684210526315788
Una,2025-06,47,0.04444444444444451
Una,2025-07,19,-0.5957446808510638
Una,2025-08,77,3.052631578947368
Una,2025-09,69,-0.10389610389610393
Una,2025-10,49,-0.28985507246376807
Una,2025-11,45,-0.08163265306122447
Una,2025-12,38,-0.15555555555555556
Unakoti,2025-01,99,
Unakoti,2025-02,30,-0.696969696969697
Unakoti,2025-03,16,-0.4666666666666667
Unakoti,2025-04,22,0.375
Unakoti,2025-05,23,0.045454545454545414
Unakoti,2025-06,24,0.04347826086956519
Unakoti,2025-07,9,-0.625
Unakoti,2025-08,26,1.8888888888888888
Unakoti,2025-09,16,-0.3846153846153846
Unakoti,2025-10,24,0.5
Unakoti,2025-11,31,0.29166666666666674
Unakoti,2025-12,27,-0.12903225806451613
Unnao,2025-01,11023,
Unnao,2025-02,709,-0.9356799419395809
Unnao,2025-03,375,-0.47108603667136817
Unnao,2025-04,229,-0.3893333333333333
Unnao,2025-05,564,1.462882096069869
Unnao,2025-06,360,-0.36170212765957444
Unnao,2025-07,231,-0.3583333333333333
Unnao,2025-08,437,0.8917748917748918
Unnao,2025-09,640,0.46453089244851253
Unnao,2025-10,571,-0.10781249999999998
Unnao,2025-11,427,-0.2521891418563923
Unnao,2025-12,389,-0.08899297423887587
Upper Siang,2025-01,1,
Upper Siang,2025-02,5,4.0
Upper Siang,2025-03,3,-0.4
Upper Siang,2025-06,1,-0.6666666666666667
Upper Siang,2025-08,1,0.0
Upper Siang,2025-09,1,0.0
Upper Siang,2025-10,8,7.0
Upper Siang,2025-12,1,-0.875
Upper Subansiri,2025-01,11,
Upper Subansiri,2025-02,3,-0.7272727272727273
Upper Subansiri,2025-03,5,0.6666666666666667
Upper Subansiri,2025-05,4,-0.19999999999999996
Upper Subansiri,2025-07,4,0.0
Upper Subansiri,2025-08,5,0.25
Upper Subansiri,2025-09,4,-0.19999999999999996
Upper Subansiri,2025-10,8,1.0
Upper Subansiri,2025-11,12,0.5
Upper Subansiri,2025-12,5,-0.5833333333333333
Uttar Bastar Kanker,2025-01,1,
Uttar Bastar Kanker,2025-02,42,41.0
Uttar Bastar Kanker,2025-03,30,-0.2857142857142857
Uttar Bastar Kanker,2025-04,14,-0.5333333333333333
Uttar Bastar Kanker,2025-05,26,0.8571428571428572
Uttar Bastar Kanker,2025-06,30,0.15384615384615374
Uttar Bastar Kanker,2025-07,16,-0.4666666666666667
Uttar Bastar Kanker,2025-08,28,0.75
Uttar Bastar Kanker,2025-09,36,0.2857142857142858
Uttar Bastar Kanker,2025-10,26,-0.2777777777777778
Uttar Bastar Kanker,2025-11,26,0.0
Uttar Bastar Kanker,2025-12,22,-0.15384615384615385
Uttar Dinajpur,2025-01,7923,
Uttar Dinajpur,2025-02,1107,-0.8602801968951155
Uttar Dinajpur,2025-03,956,-0.13640469738030714
Uttar Dinajpur,2025-04,597,-0.37552301255230125
Uttar Dinajpur,2025-05,875,0.4656616415410386
Uttar Dinajpur,2025-06,826,-0.05600000000000005
Uttar Dinajpur,2025-07,568,-0.3123486682808717
Uttar Dinajpur,2025-08,898,0.5809859154929577
Uttar Dinajpur,2025-09,913,0.016703786191536674
Uttar Dinajpur,2025-10,1184,0.29682365826944146
Uttar Dinajpur,2025-11,760,-0.3581081081081081
Uttar Dinajpur,2025-12,736,-0.03157894736842104
Uttara Kannada,2025-01,97,
Uttara Kannada,2025-02,240,1.4742268041237114
Uttara Kannada,2025-03,86,-0.6416666666666666
Uttara Kannada,2025-04,72,-0.16279069767441856
Uttara Kannada,2025-05,103,0.4305555555555556
Uttara Kannada,2025-06,105,0.01941747572815533
Uttara Kannada,2025-07,55,-0.47619047619047616
Uttara Kannada,2025-08,158,1.8727272727272726
Uttara Kannada,2025-09,107,-0.32278481012658233
Uttara Kannada,2025-10,148,0.3831775700934579
Uttara Kannada,2025-11,131,-0.11486486486486491
Uttara Kannada,2025-12,105,-0.1984732824427481
Uttarkashi,2025-01,16,
Uttarkashi,2025-02,31,0.9375
Uttarkashi,2025-03,42,0.35483870967741926
Uttarkashi,2025-04,18,-0.5714285714285714
Uttarkashi,2025-05,47,1.6111111111111112
Uttarkashi,2025-06,34,-0.276595744680851
Uttarkashi,2025-07,9,-0.7352941176470589
Uttarkashi,2025-08,50,4.555555555555555
Uttarkashi,2025-09,42,-0.16000000000000003
Uttarkashi,2025-10,40,-0.04761904761904767
Uttarkashi,2025-11,31,-0.22499999999999998
Uttarkashi,2025-12,38,0.22580645161290325
Vadodara,2025-01,3912,
Vadodara,2025-02,456,-0.8834355828220859
Vadodara,2025-03,319,-0.30043859649122806
Vadodara,2025-04,155,-0.5141065830721003
Vadodara,2025-05,165,0.06451612903225801
Vadodara,2025-06,180,0.09090909090909083
Vadodara,2025-07,121,-0.3277777777777777
Vadodara,2025-08,381,2.1487603305785123
Vadodara,2025-09,440,0.15485564304461952
Vadodara,2025-10,450,0.022727272727272707
Vadodara,2025-11,402,-0.10666666666666669
Vadodara,2025-12,401,-0.0024875621890547706
Vaishali,2025-01,1164,
